Date,value_scaled,series,value_real,Ticker,Model
2025-09-01,0.790134,pred_test,0.790134,BBVA,RNN
2025-09-01,0.7845088433392473,real,0.7845088433392473,BBVA,RNN
2025-09-02,0.79657745,pred_test,0.79657745,BBVA,RNN
2025-09-02,0.7751694057921816,real,0.7751694057921816,BBVA,RNN
2025-09-03,0.7874403,pred_test,0.7874403,BBVA,RNN
2025-09-03,0.7745857361750144,real,0.7745857361750144,BBVA,RNN
2025-09-04,0.7880889,pred_test,0.7880889,BBVA,RNN
2025-09-04,0.7967667959734699,real,0.7967667959734699,BBVA,RNN
2025-09-05,0.8050728,pred_test,0.8050728,BBVA,RNN
2025-09-05,0.7848006503142773,real,0.7848006503142773,BBVA,RNN
2025-09-08,0.79350704,pred_test,0.79350704,BBVA,RNN
2025-09-08,0.79443195050348,real,0.79443195050348,BBVA,RNN
2025-09-09,0.80017704,pred_test,0.80017704,BBVA,RNN
2025-09-09,0.8040631950255759,real,0.8040631950255759,BBVA,RNN
2025-09-10,0.80105346,pred_test,0.80105346,BBVA,RNN
2025-09-10,0.8166129546348284,real,0.8166129546348284,BBVA,RNN
2025-09-11,0.81634355,pred_test,0.81634355,BBVA,RNN
2025-09-11,0.8201151950062593,real,0.8201151950062593,BBVA,RNN
2025-09-12,0.8172481,pred_test,0.8172481,BBVA,RNN
2025-09-12,0.8204071133155035,real,0.8204071133155035,BBVA,RNN
2025-09-15,0.8213111,pred_test,0.8213111,BBVA,RNN
2025-09-15,0.8288709629361579,real,0.8288709629361579,BBVA,RNN
2025-09-16,0.82990825,pred_test,0.82990825,BBVA,RNN
2025-09-16,0.818655937462681,real,0.818655937462681,BBVA,RNN
2025-09-17,0.8188244,pred_test,0.8188244,BBVA,RNN
2025-09-17,0.8110677314355448,real,0.8110677314355448,BBVA,RNN
2025-09-18,0.81570196,pred_test,0.81570196,BBVA,RNN
2025-09-18,0.8206989202905335,real,0.8206989202905335,BBVA,RNN
2025-09-19,0.8220817,pred_test,0.8220817,BBVA,RNN
2025-09-19,0.8317894780233146,real,0.8317894780233146,BBVA,RNN
2025-09-22,0.83096945,pred_test,0.83096945,BBVA,RNN
2025-09-22,0.8063980404955655,real,0.8063980404955655,BBVA,RNN
2025-09-23,0.8042103,pred_test,0.8042103,BBVA,RNN
2025-09-23,0.8180722121784068,real,0.8180722121784068,BBVA,RNN
2025-09-24,0.81964415,pred_test,0.81964415,BBVA,RNN
2025-09-24,0.8303302204797363,real,0.8303302204797363,BBVA,RNN
2025-09-25,0.82345885,pred_test,0.82345885,BBVA,RNN
2025-09-25,0.8139862465227017,real,0.8139862465227017,BBVA,RNN
2025-09-26,0.81157637,pred_test,0.81157637,BBVA,RNN
2025-09-26,0.8349999114197155,real,0.8349999114197155,BBVA,RNN
2025-09-29,0.83355165,pred_test,0.83355165,BBVA,RNN
2025-09-29,0.8218663708590819,real,0.8218663708590819,BBVA,RNN
2025-09-30,0.82037324,pred_test,0.82037324,BBVA,RNN
2025-09-30,0.8277035123676095,real,0.8277035123676095,BBVA,RNN
2025-10-01,0.83005124,pred_test,0.83005124,BBVA,RNN
2025-10-01,0.8297464951954621,real,0.8297464951954621,BBVA,RNN
2025-10-02,0.8262424,pred_test,0.8262424,BBVA,RNN
2025-10-02,0.8271197870833353,real,0.8271197870833353,BBVA,RNN
2025-10-03,0.828129,pred_test,0.828129,BBVA,RNN
2025-10-03,0.8323732033075888,real,0.8323732033075888,BBVA,RNN
2025-10-06,0.83479345,pred_test,0.83479345,BBVA,RNN
2025-10-06,0.8180722121784068,real,0.8180722121784068,BBVA,RNN
2025-10-07,0.81761706,pred_test,0.81761706,BBVA,RNN
2025-10-07,0.8110677314355448,real,0.8110677314355448,BBVA,RNN
2025-10-08,0.8154781,pred_test,0.8154781,BBVA,RNN
2025-10-08,0.8288709629361579,real,0.8288709629361579,BBVA,RNN
2025-10-09,0.8288697,pred_test,0.8288697,BBVA,RNN
2025-10-09,0.811651456719819,real,0.811651456719819,BBVA,RNN
2025-10-10,0.81113386,pred_test,0.81113386,BBVA,RNN
2025-10-10,0.7955993454049215,real,0.7955993454049215,BBVA,RNN
2025-10-13,0.8035195,pred_test,0.8035195,BBVA,RNN
2025-10-13,0.8002690363449008,real,0.8002690363449008,BBVA,RNN
2025-10-14,0.80592585,pred_test,0.80592585,BBVA,RNN
2025-10-14,0.8069817101127326,real,0.8069817101127326,BBVA,RNN
2025-10-15,0.8091452,pred_test,0.8091452,BBVA,RNN
2025-10-15,0.7953074827627844,real,0.7953074827627844,BBVA,RNN
2025-10-16,0.8017984,pred_test,0.8017984,BBVA,RNN
2025-10-16,0.7912215171070791,real,0.7912215171070791,BBVA,RNN
2025-10-17,0.79607964,pred_test,0.79607964,BBVA,RNN
2025-10-17,0.8460904691524969,real,0.8460904691524969,BBVA,RNN
2025-10-20,0.86067826,pred_test,0.86067826,BBVA,RNN
2025-10-20,0.8834479966723314,real,0.8834479966723314,BBVA,RNN
2025-10-21,0.8692466,pred_test,0.8692466,BBVA,RNN
2025-10-21,0.8700226491366676,real,0.8700226491366676,BBVA,RNN
2025-10-22,0.8616443,pred_test,0.8616443,BBVA,RNN
