Date,value_scaled,series,value_real,Ticker,Model
2025-09-01,0.780928373336792,pred_test,0.780928373336792,BBVA,GRU
2025-09-01,0.7845088433392473,real,0.7845088433392473,BBVA,GRU
2025-09-02,0.7863087058067322,pred_test,0.7863087058067322,BBVA,GRU
2025-09-02,0.7751694057921816,real,0.7751694057921816,BBVA,GRU
2025-09-03,0.7764500379562378,pred_test,0.7764500379562378,BBVA,GRU
2025-09-03,0.7745857361750144,real,0.7745857361750144,BBVA,GRU
2025-09-04,0.7758411765098572,pred_test,0.7758411765098572,BBVA,GRU
2025-09-04,0.7967667959734699,real,0.7967667959734699,BBVA,GRU
2025-09-05,0.7951197624206543,pred_test,0.7951197624206543,BBVA,GRU
2025-09-05,0.7848006503142773,real,0.7848006503142773,BBVA,GRU
2025-09-08,0.7850777506828308,pred_test,0.7850777506828308,BBVA,GRU
2025-09-08,0.79443195050348,real,0.79443195050348,BBVA,GRU
2025-09-09,0.79313725233078,pred_test,0.79313725233078,BBVA,GRU
2025-09-09,0.8040631950255759,real,0.8040631950255759,BBVA,GRU
2025-09-10,0.799782395362854,pred_test,0.799782395362854,BBVA,GRU
2025-09-10,0.8166129546348284,real,0.8166129546348284,BBVA,GRU
2025-09-11,0.8110904097557068,pred_test,0.8110904097557068,BBVA,GRU
2025-09-11,0.8201151950062593,real,0.8201151950062593,BBVA,GRU
2025-09-12,0.8150362968444824,pred_test,0.8150362968444824,BBVA,GRU
2025-09-12,0.8204071133155035,real,0.8204071133155035,BBVA,GRU
2025-09-15,0.8168511986732483,pred_test,0.8168511986732483,BBVA,GRU
2025-09-15,0.8288709629361579,real,0.8288709629361579,BBVA,GRU
2025-09-16,0.8257690072059631,pred_test,0.8257690072059631,BBVA,GRU
2025-09-16,0.818655937462681,real,0.818655937462681,BBVA,GRU
2025-09-17,0.814287543296814,pred_test,0.814287543296814,BBVA,GRU
2025-09-17,0.8110677314355448,real,0.8110677314355448,BBVA,GRU
2025-09-18,0.8089519143104553,pred_test,0.8089519143104553,BBVA,GRU
2025-09-18,0.8206989202905335,real,0.8206989202905335,BBVA,GRU
2025-09-19,0.8183133006095886,pred_test,0.8183133006095886,BBVA,GRU
2025-09-19,0.8317894780233146,real,0.8317894780233146,BBVA,GRU
2025-09-22,0.8271909356117249,pred_test,0.8271909356117249,BBVA,GRU
2025-09-22,0.8063980404955655,real,0.8063980404955655,BBVA,GRU
2025-09-23,0.8003453612327576,pred_test,0.8003453612327576,BBVA,GRU
2025-09-23,0.8180722121784068,real,0.8180722121784068,BBVA,GRU
2025-09-24,0.8140735030174255,pred_test,0.8140735030174255,BBVA,GRU
2025-09-24,0.8303302204797363,real,0.8303302204797363,BBVA,GRU
2025-09-25,0.8219641447067261,pred_test,0.8219641447067261,BBVA,GRU
2025-09-25,0.8139862465227017,real,0.8139862465227017,BBVA,GRU
2025-09-26,0.8082275390625,pred_test,0.8082275390625,BBVA,GRU
2025-09-26,0.8349999114197155,real,0.8349999114197155,BBVA,GRU
2025-09-29,0.8270597457885742,pred_test,0.8270597457885742,BBVA,GRU
2025-09-29,0.8218663708590819,real,0.8218663708590819,BBVA,GRU
2025-09-30,0.8164718747138977,pred_test,0.8164718747138977,BBVA,GRU
2025-09-30,0.8277035123676095,real,0.8277035123676095,BBVA,GRU
2025-10-01,0.8231796622276306,pred_test,0.8231796622276306,BBVA,GRU
2025-10-01,0.8297464951954621,real,0.8297464951954621,BBVA,GRU
2025-10-02,0.8230189085006714,pred_test,0.8230189085006714,BBVA,GRU
2025-10-02,0.8271197870833353,real,0.8271197870833353,BBVA,GRU
2025-10-03,0.823308527469635,pred_test,0.823308527469635,BBVA,GRU
2025-10-03,0.8323732033075888,real,0.8323732033075888,BBVA,GRU
2025-10-06,0.8293346762657166,pred_test,0.8293346762657166,BBVA,GRU
2025-10-06,0.8180722121784068,real,0.8180722121784068,BBVA,GRU
2025-10-07,0.8133388161659241,pred_test,0.8133388161659241,BBVA,GRU
2025-10-07,0.8110677314355448,real,0.8110677314355448,BBVA,GRU
2025-10-08,0.8087852597236633,pred_test,0.8087852597236633,BBVA,GRU
