Date,value_scaled,series,value_real,Ticker,Model
2025-09-18,0.5977710485458374,pred_test,0.5977710485458374,SAN,GRU
2025-09-18,0.6132138288664688,real,0.6132138288664688,SAN,GRU
2025-09-19,0.6106560230255127,pred_test,0.6106560230255127,SAN,GRU
2025-09-19,0.6239011461065336,real,0.6239011461065336,SAN,GRU
2025-09-22,0.6231738328933716,pred_test,0.6231738328933716,SAN,GRU
2025-09-22,0.6149515588904377,real,0.6149515588904377,SAN,GRU
2025-09-23,0.6162940263748169,pred_test,0.6162940263748169,SAN,GRU
2025-09-23,0.6267684710800399,real,0.6267684710800399,SAN,GRU
2025-09-24,0.6247230172157288,pred_test,0.6247230172157288,SAN,GRU
2025-09-24,0.6311997613614659,real,0.6311997613614659,SAN,GRU
2025-09-25,0.6302123069763184,pred_test,0.6302123069763184,SAN,GRU
2025-09-25,0.6286799658200577,real,0.6286799658200577,SAN,GRU
2025-09-26,0.6290241479873657,pred_test,0.6290241479873657,SAN,GRU
2025-09-26,0.6409313312315219,real,0.6409313312315219,SAN,GRU
2025-09-29,0.6395000219345093,pred_test,0.6395000219345093,SAN,GRU
2025-09-29,0.6319817440154261,real,0.6319817440154261,SAN,GRU
2025-09-30,0.6323310136795044,pred_test,0.6323310136795044,SAN,GRU
2025-09-30,0.6430165906875889,real,0.6430165906875889,SAN,GRU
2025-10-01,0.6400250792503357,pred_test,0.6400250792503357,SAN,GRU
2025-10-01,0.6384115356901137,real,0.6384115356901137,SAN,GRU
2025-10-02,0.6369063854217529,pred_test,0.6369063854217529,SAN,GRU
2025-10-02,0.6245962049707294,real,0.6245962049707294,SAN,GRU
2025-10-03,0.6237566471099854,pred_test,0.6237566471099854,SAN,GRU
2025-10-03,0.6319817440154261,real,0.6319817440154261,SAN,GRU
2025-10-06,0.6296786069869995,pred_test,0.6296786069869995,SAN,GRU
2025-10-06,0.6272897652281868,real,0.6272897652281868,SAN,GRU
2025-10-07,0.6257978081703186,pred_test,0.6257978081703186,SAN,GRU
2025-10-07,0.6189484788134811,real,0.6189484788134811,SAN,GRU
2025-10-08,0.6158597469329834,pred_test,0.6158597469329834,SAN,GRU
2025-10-08,0.6332851036810123,real,0.6332851036810123,SAN,GRU
2025-10-09,0.6287963390350342,pred_test,0.6287963390350342,SAN,GRU
2025-10-09,0.6232929281686226,real,0.6232929281686226,SAN,GRU
2025-10-10,0.6216839551925659,pred_test,0.6216839551925659,SAN,GRU
2025-10-10,0.6122580814964598,real,0.6122580814964598,SAN,GRU
2025-10-13,0.6111433506011963,pred_test,0.6111433506011963,SAN,GRU
2025-10-13,0.6210338211330273,real,0.6210338211330273,SAN,GRU
2025-10-14,0.6186192035675049,pred_test,0.6186192035675049,SAN,GRU
2025-10-14,0.6124318462125087,real,0.6124318462125087,SAN,GRU
2025-10-15,0.6093926429748535,pred_test,0.6093926429748535,SAN,GRU
2025-10-15,0.6090431442273763,real,0.6090431442273763,SAN,GRU
2025-10-16,0.607418417930603,pred_test,0.607418417930603,SAN,GRU
2025-10-16,0.6173845135055611,real,0.6173845135055611,SAN,GRU
2025-10-17,0.614143967628479,pred_test,0.614143967628479,SAN,GRU
2025-10-17,0.5923605713979652,real,0.5923605713979652,SAN,GRU
2025-10-20,0.5859524011611938,pred_test,0.5859524011611938,SAN,GRU
2025-10-20,0.605306912810146,real,0.605306912810146,SAN,GRU
2025-10-21,0.6005373597145081,pred_test,0.6005373597145081,SAN,GRU
2025-10-21,0.5987902802091736,real,0.5987902802091736,SAN,GRU
2025-10-22,0.5987571477890015,pred_test,0.5987571477890015,SAN,GRU
2025-10-22,0.6008756225287197,real,0.6008756225287197,SAN,GRU
2025-10-23,0.5997336506843567,pred_test,0.5997336506843567,SAN,GRU
2025-10-23,0.6013100757505818,real,0.6013100757505818,SAN,GRU
2025-10-24,0.6004651188850403,pred_test,0.6004651188850403,SAN,GRU
2025-10-24,0.5993116572207997,real,0.5993116572207997,SAN,GRU
2025-10-27,0.5987728238105774,pred_test,0.5987728238105774,SAN,GRU
2025-10-27,0.6114760159790205,real,0.6114760159790205,SAN,GRU
2025-10-28,0.6111220121383667,pred_test,0.6111220121383667,SAN,GRU
2025-10-28,0.6198173852572053,real,0.6198173852572053,SAN,GRU
2025-10-29,0.6206825971603394,pred_test,0.6206825971603394,SAN,GRU
2025-10-29,0.6522267835460185,real,0.6522267835460185,SAN,GRU
2025-10-30,0.6475856304168701,pred_test,0.6475856304168701,SAN,GRU
2025-10-30,0.6322424325212392,real,0.6322424325212392,SAN,GRU
2025-10-31,0.6346227,forecast,0.6346227,SAN,GRU
2025-11-01,0.6385102,forecast,0.6385102,SAN,GRU
2025-11-02,0.63966453,forecast,0.63966453,SAN,GRU
2025-11-03,0.63923115,forecast,0.63923115,SAN,GRU
2025-11-04,0.6385088,forecast,0.6385088,SAN,GRU
