Date,value_scaled,series,value_real,Ticker,Model
2025-09-01,0.5834699,pred_test,0.5834699,SAN,RNN
2025-09-01,0.5843668144153575,real,0.5843668144153575,SAN,RNN
2025-09-02,0.58968836,pred_test,0.58968836,SAN,RNN
2025-09-02,0.5714203901396975,real,0.5714203901396975,SAN,RNN
2025-09-03,0.5741617,pred_test,0.5741617,SAN,RNN
2025-09-03,0.5743745560394886,real,0.5743745560394886,SAN,RNN
2025-09-04,0.5807211,pred_test,0.5807211,SAN,RNN
2025-09-04,0.5832372194658204,real,0.5832372194658204,SAN,RNN
2025-09-05,0.58583707,pred_test,0.58583707,SAN,RNN
2025-09-05,0.5748090092613507,real,0.5748090092613507,SAN,RNN
2025-09-08,0.57765764,pred_test,0.57765764,SAN,RNN
2025-09-08,0.5921867238184371,real,0.5921867238184371,SAN,RNN
2025-09-09,0.5968047,pred_test,0.5968047,SAN,RNN
2025-09-09,0.5951409725817074,real,0.5951409725817074,SAN,RNN
2025-09-10,0.60026526,pred_test,0.60026526,SAN,RNN
2025-09-10,0.6083480853631804,real,0.6083480853631804,SAN,RNN
2025-09-11,0.61229366,pred_test,0.61229366,SAN,RNN
2025-09-11,0.614082735310193,real,0.614082735310193,SAN,RNN
2025-09-12,0.61734706,pred_test,0.61734706,SAN,RNN
2025-09-12,0.6096513621652873,real,0.6096513621652873,SAN,RNN
2025-09-15,0.6169917,pred_test,0.6169917,SAN,RNN
2025-09-15,0.6200779908995391,real,0.6200779908995391,SAN,RNN
2025-09-16,0.62775284,pred_test,0.62775284,SAN,RNN
2025-09-16,0.6020920584045417,real,0.6020920584045417,SAN,RNN
2025-09-17,0.6079956,pred_test,0.6079956,SAN,RNN
2025-09-17,0.6010493872447686,real,0.6010493872447686,SAN,RNN
2025-09-18,0.6082342,pred_test,0.6082342,SAN,RNN
2025-09-18,0.6132138288664688,real,0.6132138288664688,SAN,RNN
2025-09-19,0.6206602,pred_test,0.6206602,SAN,RNN
2025-09-19,0.6239011461065336,real,0.6239011461065336,SAN,RNN
2025-09-22,0.63112813,pred_test,0.63112813,SAN,RNN
2025-09-22,0.6149515588904377,real,0.6149515588904377,SAN,RNN
2025-09-23,0.6161302,pred_test,0.6161302,SAN,RNN
2025-09-23,0.6267684710800399,real,0.6267684710800399,SAN,RNN
2025-09-24,0.63505024,pred_test,0.63505024,SAN,RNN
2025-09-24,0.6311997613614659,real,0.6311997613614659,SAN,RNN
2025-09-25,0.6378674,pred_test,0.6378674,SAN,RNN
2025-09-25,0.6286799658200577,real,0.6286799658200577,SAN,RNN
2025-09-26,0.636229,pred_test,0.636229,SAN,RNN
2025-09-26,0.6409313312315219,real,0.6409313312315219,SAN,RNN
2025-09-29,0.6468969,pred_test,0.6468969,SAN,RNN
2025-09-29,0.6319817440154261,real,0.6319817440154261,SAN,RNN
2025-09-30,0.64164776,pred_test,0.64164776,SAN,RNN
2025-09-30,0.6430165906875889,real,0.6430165906875889,SAN,RNN
2025-10-01,0.6522264,pred_test,0.6522264,SAN,RNN
2025-10-01,0.6384115356901137,real,0.6384115356901137,SAN,RNN
2025-10-02,0.6424041,pred_test,0.6424041,SAN,RNN
2025-10-02,0.6245962049707294,real,0.6245962049707294,SAN,RNN
2025-10-03,0.627595,pred_test,0.627595,SAN,RNN
2025-10-03,0.6319817440154261,real,0.6319817440154261,SAN,RNN
2025-10-06,0.6410074,pred_test,0.6410074,SAN,RNN
2025-10-06,0.6272897652281868,real,0.6272897652281868,SAN,RNN
2025-10-07,0.63387305,pred_test,0.63387305,SAN,RNN
2025-10-07,0.6189484788134811,real,0.6189484788134811,SAN,RNN
2025-10-08,0.62080586,pred_test,0.62080586,SAN,RNN
2025-10-08,0.6332851036810123,real,0.6332851036810123,SAN,RNN
2025-10-09,0.6393108,pred_test,0.6393108,SAN,RNN
2025-10-09,0.6232929281686226,real,0.6232929281686226,SAN,RNN
2025-10-10,0.6289059,pred_test,0.6289059,SAN,RNN
2025-10-10,0.6122580814964598,real,0.6122580814964598,SAN,RNN
2025-10-13,0.62043315,pred_test,0.62043315,SAN,RNN
2025-10-13,0.6210338211330273,real,0.6210338211330273,SAN,RNN
2025-10-14,0.6313695,pred_test,0.6313695,SAN,RNN
2025-10-14,0.6124318462125087,real,0.6124318462125087,SAN,RNN
2025-10-15,0.6183651,pred_test,0.6183651,SAN,RNN
2025-10-15,0.6090431442273763,real,0.6090431442273763,SAN,RNN
2025-10-16,0.6127185,pred_test,0.6127185,SAN,RNN
2025-10-16,0.6173845135055611,real,0.6173845135055611,SAN,RNN
2025-10-17,0.62346184,pred_test,0.62346184,SAN,RNN
2025-10-17,0.5923605713979652,real,0.5923605713979652,SAN,RNN
2025-10-20,0.590027,pred_test,0.590027,SAN,RNN
2025-10-20,0.605306912810146,real,0.605306912810146,SAN,RNN
2025-10-21,0.611581,pred_test,0.611581,SAN,RNN
2025-10-21,0.5987902802091736,real,0.5987902802091736,SAN,RNN
2025-10-22,0.6066424,pred_test,0.6066424,SAN,RNN
2025-10-22,0.6008756225287197,real,0.6008756225287197,SAN,RNN
2025-10-23,0.6083773,pred_test,0.6083773,SAN,RNN
2025-10-23,0.6013100757505818,real,0.6013100757505818,SAN,RNN
2025-10-24,0.60680217,pred_test,0.60680217,SAN,RNN
2025-10-24,0.5993116572207997,real,0.5993116572207997,SAN,RNN
2025-10-27,0.6049836,pred_test,0.6049836,SAN,RNN
2025-10-27,0.6114760159790205,real,0.6114760159790205,SAN,RNN
2025-10-28,0.6175718,pred_test,0.6175718,SAN,RNN
2025-10-28,0.6198173852572053,real,0.6198173852572053,SAN,RNN
2025-10-29,0.6268088,pred_test,0.6268088,SAN,RNN
2025-10-29,0.6522267835460185,real,0.6522267835460185,SAN,RNN
2025-10-30,0.65272856,pred_test,0.65272856,SAN,RNN
2025-10-30,0.6322424325212392,real,0.6322424325212392,SAN,RNN
2025-10-31,0.5876149,forecast,0.5876149,SAN,RNN
2025-11-01,0.529264,forecast,0.529264,SAN,RNN
