Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume,Dividends_bin,SMA_5,SMA_10,SMA_20
2000-01-03,0.1549235302097955,0.669129356286867,0.0,0.6682077215874138,0.6729640177135222,0.6732457308556152,0.0,0.0137198062069553,0,,,
2000-01-04,0.1481843926081603,0.6483798318126912,0.0,0.6554036024481427,0.650973669592992,0.6592339261323963,0.0,0.0141821762224381,0,,,
2000-01-05,0.1425382129472374,0.6309951612898062,0.0,0.6364758798704662,0.6329303127731323,0.6412988227628318,0.0,0.0202359601635777,0,,,
2000-01-06,0.1425382129472374,0.6309951612898062,0.0,0.6225584335480454,0.636313456169508,0.6312104279552233,0.0,0.0,0,,,
2000-01-07,0.1456345689356293,0.6405287100390713,0.0,0.6387026447571591,0.6380049998823917,0.6474640301933601,0.0,0.1036141650785884,0,0.6440056441436484,,
2000-01-10,0.1416275746998244,0.6281910977746947,0.0,0.6403727736823754,0.6323664088982298,0.6491454756901551,0.0,0.0977536522998418,0,0.635817992441214,,
2000-01-11,0.1367098964918883,0.6130495889965277,0.0,0.618104793254266,0.6109399646526021,0.6256056838120827,0.0,0.0112519073518253,0,0.6287519438779812,,
2000-01-12,0.1359256718489081,0.6046376211196216,0.103088,0.603630655710172,0.602482078176359,0.6121543980108837,0.0,0.013757244933118,1,0.6234804358439443,,
2000-01-13,0.1300494054056707,0.5866921044934501,0.0,0.5975069970115698,0.5855664731356964,0.6031868741434179,0.0,0.015597670271795,0,0.614619824484673,,
2000-01-14,0.1346402585690141,0.6007120880663652,0.0,0.5941667944213338,0.5928966078327425,0.5919774414917691,0.0,0.0142091972739874,0,0.6066565000901318,0.6253310721168901,
2000-01-17,0.1324367234294843,0.5939824358308905,0.0,0.5975069970115698,0.5974073910670994,0.6059892462149881,0.0,0.0113580577979743,0,0.599814767701371,0.6178163800712925,
2000-01-18,0.1274786398121738,0.5788409827198304,0.0,0.5852596243541688,0.5759808908508639,0.5925379047791566,0.0,0.016140692393103,0,0.5929730464460314,0.6108624951620063,
