Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume,Dividends_bin,SMA_5,SMA_10,SMA_20
2000-03-09,0.1735559708226087,0.701447193057126,0.0,0.6976443438663701,0.6967616364914194,0.6969602189703008,0.0,0.0156039219709115,0,0.6943781593578852,0.6930997167405183,0.6875723539300973
2000-03-10,0.1784188381331628,0.7134794674293752,0.0,0.7006085549634216,0.7020419025743405,0.7104619218342139,0.0,0.0631819347956552,0,0.6981382554571479,0.695506179901316,0.6923100899305947
2000-03-13,0.1781149694594174,0.7127274813549143,0.0,0.6998675226032731,0.7178827008231037,0.7134623369824216,0.0,0.0,0,0.702349576346479,0.698288660958388,0.6952053771851838
2000-03-14,0.1814583059437037,0.7209997424913801,0.0,0.7080192868471961,0.708830827983403,0.7187130221660298,0.0,0.0247442583172286,0,0.7088169714680636,0.7012215475167001,0.6978750603310866
2000-03-15,0.1841937488658818,0.7277679486154449,0.0,0.7198762945483188,0.7118481466356854,0.7097118593729175,0.0,0.0352515138657304,0,0.7152843665896482,0.7049816601886587,0.6988902912496964
2000-03-16,0.1899686908415244,0.7420563469380355,0.0,0.7309923515457518,0.7367408177241496,0.735965285290958,0.0,0.0174081501288153,0,0.7234061973658299,0.7088921783618576,0.7006575413881586
2000-03-17,0.198782788198473,0.7638650203226309,0.0,0.7606351157679337,0.7510729566467717,0.753217631067397,0.0,0.0258445065909417,0,0.7334833079444811,0.7158107817008146,0.7045680554181835
2000-03-20,0.198479013253498,0.76311303424817,0.0,0.7598940017513269,0.7646508074648961,0.7599684411735981,0.0,0.0211563106905435,0,0.7435604185231324,0.7229549974348056,0.7077265502283557
2000-03-21,0.1939199208879189,0.7518325802234229,0.0,0.7510012051472555,0.7382493939331444,0.7569681086769013,0.0,0.0116192537896493,0,0.7497269860695408,0.7292719787688022,0.710885040895354
2000-03-22,0.1902724970294228,0.7428083330124962,0.0,0.7495191404269592,0.7397580532592855,0.7524674033030787,0.0,0.013646923156405,0,0.7527350629489511,0.7340097147692995,0.7126898903375393
2000-03-23,0.1841937488658818,0.7277679486154449,0.0,0.7398852298062814,0.7307061804195847,0.7449664480840705,0.0,0.0110208307307712,0,0.749877383284433,0.7366417903251314,0.7148707535328248
2000-03-24,0.1887527475026906,0.7390482369132336,0.0,0.7332155302826548,0.7269345736628048,0.7277141849591422,0.0,0.0058471529053691,0,0.7449140266025536,0.7391986672735172,0.7173524235874167
2000-03-27,0.1854095359900982,0.7307759757767678,0.0,0.7258048800553387,0.7269345736628048,0.7307146001073499,0.0,0.0066650130354705,0,0.738446614908273,0.7410035167157027,0.7196460888370454
2000-03-28,0.1914882529107157,0.7458164430372982,0.0,0.7376619694129195,0.7307061804195847,0.7277141849591422,0.0,0.0082712508693123,0,0.7372433874710482,0.7434851867702945,0.7223533671434973
2000-03-29,0.1881451663698171,0.7375441819008326,0.0,0.7339566442992617,0.7352321583980084,0.7382155553263583,0.0,0.0053506303534478,0,0.7361905572487155,0.7444628100988333,0.724722235143746
2000-03-30,0.1835858240608502,0.7262638936030441,0.0,0.7220995549416804,0.7246716262321662,0.7299644549945425,0.0,0.0089407924295031,0,0.7358897462462353,0.7428835647653342,0.7258878715635959
2000-03-31,0.1796347502290731,0.7164875774541772,0.0,0.7124656443210026,0.7216543075798837,0.7194630846273262,0.0,0.0272160412494769,0,0.7313776143544239,0.7381458204784888,0.7269783010896516
2000-04-03,0.1802425500624108,0.7179916324665783,0.0,0.7139477906977575,0.7141110940663241,0.7172128145919259,0.0,0.0082629053147603,0,0.7288207456923861,0.7336336803003296,0.7282943388675676
2000-04-04,0.1838897239775191,0.7270158796775048,0.0,0.7309923515457518,0.7254259143366636,0.7217134373142373,0.0,0.0222302901771767,0,0.7250606330204274,0.7311520102457377,0.73021199450727
2000-04-05,0.1781149694594174,0.7127274813549143,0.0,0.7235817013184354,0.708830827983403,0.7292143925332459,0.0,0.013498596154512,0,0.7200972929112437,0.7281439250799796,0.7310768199246397
2000-04-06,0.1683887974373803,0.6886627668834573,0.0,0.7013496689800282,0.6929900297346396,0.7149625445565255,0.0,0.0226741012453018,0,0.7125770675673264,0.7242334069067808,0.7304375986159561
2000-04-07,0.1750756266205705,0.7052072891563888,0.0,0.69468005111286,0.6982702958175607,0.6992104890057012,0.0,0.0116583571078961,0,0.7103210099077687,0.7208493121310964,0.7300239897023068
2000-04-10,0.1811543435411879,0.72024767355344,0.0,0.7080192868471961,0.7027961906788379,0.7082116517988133,0.0,0.0090907151840599,0,0.710772218125141,0.7197964819087636,0.7303999993122331
2000-04-11,0.1759874513422709,0.7074633302432505,0.0,0.7080192868471961,0.7118481466356854,0.7074615893375171,0.0,0.0094398930600344,0,0.7068617082382902,0.7159611706293588,0.7297231786998266
2000-04-12,0.1790268566669649,0.7149835224417762,0.0,0.7132067583376093,0.7103394873095441,0.7217134373142373,0.0,0.0082648509946925,0,0.7073129164556626,0.7137051046834532,0.7290839573911432
2000-04-13,0.1872332166764228,0.7352881408139706,0.0,0.7258048800553387,0.7171284127186066,0.7142123994437182,0.0,0.012332562608336,0,0.7166379912417653,0.7146075294045457,0.7287455470849399
2000-04-14,0.1817622058603726,0.721751728565841,0.0,0.7309923515457518,0.7171284127186066,0.7337149326040466,0.0,0.0117070328341298,0,0.7199468791236556,0.7151339445157122,0.7266398824971005
2000-04-17,0.1765952199326852,0.7089673852556517,0.0,0.6998675226032731,0.6839381568949386,0.6924595962479891,0.0,0.0291453852698013,0,0.717690821464098,0.7142315197946195,0.7239326000474745
2000-04-18,0.1738599019822011,0.7021991791315867,0.0,0.7057960264538345,0.6944986890607808,0.7149625445565255,0.0,0.0097837788130732,0,0.7166379912417653,0.7117498497400276,0.7214509299928829
2000-04-19,0.169908640692883,0.6924229458461992,0.0,0.6954210834730085,0.6975160077130633,0.7074615893375171,0.0,0.0165539196967532,0,0.71212587592265,0.7097193961891561,0.7189316606345678
2000-04-20,0.1796347502290731,0.7164875774541772,0.0,0.7080192868471961,0.6967616364914194,0.6977102814315974,0.0,0.0240948228190021,0,0.7083657632506911,0.7125018772462283,0.7183676420765045
2000-04-21,0.1735559708226087,0.701447193057126,0.0,0.6887515472622988,0.7065678805527643,0.7022109041539089,0.0,0.0,0,0.7043048561489482,0.7121258676363019,0.7164875898836991
2000-04-24,0.1735559708226087,0.701447193057126,0.0,0.6887515472622988,0.7065678805527643,0.7022109041539089,0.0,0.0,0,0.702800817709243,0.7102458195866704,0.715021150747717
2000-04-25,0.1838897239775191,0.7270158796775048,0.0,0.7161709694346607,0.708076456761759,0.7097118593729175,0.0,0.0124740702444862,0,0.7077641578184266,0.712201074530096,0.7140811225797273
2000-04-26,0.1863213919547222,0.7330320168636295,0.0,0.7272870264320935,0.7276889448844487,0.7367153477522546,0.0,0.0086935498424127,0,0.7158859720219127,0.7140059239722814,0.7138555143278672
2000-04-27,0.177811100785672,0.7119754952804538,0.0,0.7198762945483188,0.7095851160879001,0.7337149326040466,0.0,0.0102041774281466,0,0.7149835555871681,0.7116746594189296,0.7131410944117377
2000-04-28,0.18692919178806,0.7345360718760303,0.0,0.7235817013184354,0.7178827008231037,0.7187130221660298,0.0,0.0259849170153859,0,0.7216013313509488,0.7129530937499485,0.7140435191328304
2000-05-01,0.1735559708226087,0.701447193057126,0.0,0.6887515472622988,0.7065678805527643,0.7022109041539089,0.0,0.0,0,0.7216013313509488,0.712201074530096,0.7132162971623577
2000-05-02,0.195489815306833,0.751080594148962,0.050087,0.7376619694129195,0.7329692109673698,0.7337149326040466,0.0,0.0085370522496019,1,0.7264142742452403,0.7170892160318335,0.7144195328859306
2000-05-03,0.1805182688621027,0.7142315363673155,0.0,0.7346976766594097,0.7178827008231037,0.7382155553263583,0.0,0.0104624933160861,0,0.7226541781459775,0.7192700750839451,0.7144947356365506
2000-05-04,0.1876620570440795,0.7270158796775048,0.054094,0.7220995549416804,0.7171284127186066,0.7142123994437182,0.0,0.0110136487897865,1,0.7256622550253877,0.7203229053062778,0.716412391276253
2000-05-05,0.1809024006062627,0.7104714402680525,0.0,0.7228405873018289,0.7156197533924652,0.7262139773850382,0.0,0.0076509563021609,0,0.7208493287037921,0.7212253300273705,0.7166755988318363
2000-05-08,0.1830532259443237,0.7157355913797163,0.0,0.7057960264538345,0.7118481466356854,0.7127122745211254,0.0,0.0081512289782418,0,0.7237070083683103,0.7226541698596296,0.7164499947231501
2000-05-09,0.1772152982349497,0.701447193057126,0.0,0.6887515472622988,0.7065678805527643,0.7022109041539089,0.0,0.0,0,0.7137803281499431,0.7200973011975916,0.7161491878638439
2000-05-10,0.1621594896255997,0.6645980524120001,0.0,0.6828229617552792,0.6650799568767464,0.6894591810997814,0.0,0.0162420312088178,0,0.70385363135888,0.7132539047524287,0.713629914362355
2000-05-11,0.1698410934923239,0.6833986157717935,0.0,0.670965872397698,0.6515021891757682,0.654954654849925,0.0,0.0123334764244255,0,0.6951301785777376,0.7103962168015627,0.7110354381102462
2000-05-12,0.1676902369113395,0.6781343817966503,0.0,0.6783766042814727,0.6696059348551702,0.6812081634194764,0.0,0.0070597552361838,0,0.6886627668834573,0.7047560477936247,0.7088545707717866
2000-05-15,0.1646176203589887,0.6706141895981248,0.0,0.6702248400375498,0.6665886162028877,0.6804580183066691,0.0,0.011866893733909,0,0.679638486527139,0.7016727474477247,0.7069369109889103
2000-05-16,0.168304816459072,0.6796385196725305,0.0,0.6776354902648661,0.6809207551255096,0.6842084959161734,0.0,0.009982525907553,0,0.6752767518502198,0.6945285400000815,0.7058088780159574
2000-05-17,0.1563217181308433,0.6503096540894096,0.0,0.6694838076774017,0.6515021891757682,0.6812081634194764,0.0,0.0164906071031207,0,0.6724190721857017,0.6881363517722908,0.703703213428118
2000-05-18,0.1597015463497517,0.658581832362396,0.0,0.6546623439098521,0.6552737959325481,0.654954654849925,0.0,0.0154518206029095,0,0.6674557155038222,0.6812929470407799,0.7008079261735289
2000-05-19,0.1535564069738204,0.6435414479653447,0.0,0.6472516936825359,0.6326440722747225,0.6587051324594293,0.0,0.0131966089218761,0,0.6605371287375611,0.6745999478105091,0.6979126389189398
2000-05-22,0.1486403017216601,0.6315090907296161,0.0,0.6435463685688777,0.6333983603792198,0.6437031393699015,0.0,0.0085323851473594,0,0.6527161089638593,0.6661772977454992,0.6944157338025644
2000-05-23,0.150176578754912,0.6352691868288789,0.0,0.6324303115714449,0.6288724655179426,0.6429530769086049,0.0,0.0091153955964606,0,0.643842242395129,0.6595594971226744,0.689828399160133
2000-05-24,0.1498693046025075,0.6345172007544182,0.0,0.6294661004743934,0.6318897010530786,0.6287012289318845,0.0,0.0087526664708177,0,0.6406837517281307,0.6565514119569162,0.6849026583546725
2000-05-25,0.1606234312928121,0.6608379563127371,0.0,0.6487338400592908,0.6371699671359997,0.6414528693345012,0.0,0.0088123828239688,0,0.6411349765181991,0.6542953460110106,0.6823457814062868
2000-05-26,0.1544782294310338,0.6457974890522067,0.0,0.6420642221921228,0.643958892545062,0.6444532844827089,0.0,0.0061207159254314,0,0.6415861847355714,0.6510616567365662,0.6779088522650956
2000-05-29,0.1772152982349497,0.701447193057126,0.0,0.6887515472622988,0.7065678805527643,0.7022109041539089,0.0,0.0,0,0.6555738052010733,0.6541449570824664,0.6779088522650956
2000-05-30,0.1584725747118277,0.6555738052010733,0.0,0.6487338400592908,0.6416959451144234,0.6504540321276135,0.0,0.0090503923903627,0,0.6596347288755122,0.6517384856353207,0.673133512817701
2000-05-31,0.1612378546259272,0.662341928461659,0.0,0.6539213115497039,0.6522564772802656,0.6632056725302302,0.0,0.008652613621998,0,0.6651996744169605,0.6529417130725456,0.6705390324224182
2000-06-01,0.1732209217112324,0.6916708769082591,0.0,0.679117636641621,0.6613083501199666,0.6587051324594293,0.0,0.0105819323463752,0,0.6713662585360648,0.6562506175271319,0.6687717822839561
2000-06-02,0.1726064046493469,0.6901668218958583,0.0,0.6865282868689372,0.6824294144516507,0.6857087034902771,0.0,0.014925722872821,0,0.6802401251047951,0.6609131549201833,0.6677565513653463
2000-06-05,0.1719919500733084,0.6886627668834573,0.0,0.6865282868689372,0.6914813704084983,0.6992104890057012,0.0,0.0073597946808919,0,0.6776832398700614,0.6666285225355674,0.6664029101405332
2000-06-06,0.1630814682974306,0.6668540934988618,0.0,0.6798587506582277,0.6643256687722491,0.6924595962479891,0.0,0.0115135483506474,0,0.6799392975296191,0.6697870132025657,0.6646732551626201
2000-06-07,0.1686121530973234,0.6803905886104706,0.0,0.6687426936607949,0.6537651366064069,0.6654560252171413,0.0,0.0103816685490663,0,0.6835490295593815,0.6743743519881709,0.6654628819725436
2000-06-08,0.1716847071638274,0.6879107808089964,0.0,0.679117636641621,0.6824294144516507,0.6879590561771884,0.0,0.0090790284564933,0,0.6827970103395289,0.6770816344377969,0.6656884902244038
2000-06-09,0.1646176203589887,0.6706141895981248,0.0,0.679117636641621,0.6756404890425888,0.688709118638485,0.0,0.00978724330383,0,0.6788864838799822,0.6795633044923888,0.6653124806144775
2000-06-12,0.1609304555018288,0.661589942387198,0.0,0.6665195149238916,0.6552737959325481,0.6774576031584614,0.0,0.0080664063975802,0,0.6734719189807302,0.675577579425396,0.6648612682539311
2000-06-13,0.1600088517450797,0.6593339013003361,0.0,0.6635551405139233,0.6628170094461078,0.6692065028266456,0.0,0.0081932223584464,0,0.6719678805410252,0.6759535890353222,0.6638460373353214
2000-06-14,0.1640032595117206,0.6691101345857235,0.0,0.6620729941371682,0.6605540620154692,0.6639558176430373,0.0,0.0128866207919676,0,0.6697117897360758,0.6766304096477287,0.6647860613601371
2000-06-15,0.169533788096996,0.6826466296973326,0.0,0.6702248400375498,0.6650799568767464,0.6647058801043337,0.0,0.0134384497702599,0,0.6686589595137431,0.675727984926636,0.6659893012268839
2000-06-16,0.1732209217112324,0.6916708769082591,0.0,0.679117636641621,0.6748862009380913,0.6812081634194764,0.0,0.0292205953905596,0,0.6728702969757698,0.675878390427876,0.6683957726740296
2000-06-19,0.1772152982349497,0.701447193057126,0.0,0.6887515472622988,0.7065678805527643,0.7022109041539089,0.0,0.0,0,0.6808417471097555,0.6771568330452429,0.6718926777904052
2000-06-20,0.1655393803303551,0.6728702306849865,0.0,0.6717069864143047,0.6779034364732273,0.6842084959161734,0.0,0.0094764562435918,0,0.6835490129866855,0.6777584467638553,0.6737727299832106
2000-06-21,0.1609304555018288,0.661589942387198,0.0,0.66429625453053,0.6643256687722491,0.6707067104007494,0.0,0.0111988456885957,0,0.6820449745469804,0.6758783821415282,0.6751263670648495
2000-06-22,0.1701483051588815,0.6841506847097336,0.0,0.6746712791678146,0.6711145941813114,0.6699565652879418,0.0,0.0090368959485797,0,0.6823457855494607,0.6755023725316018,0.6762920034846993
2000-06-23,0.1670756886065306,0.6766304096477287,0.0,0.6783766042814727,0.6741318297164473,0.6872089110643811,0.0,0.0066596956165876,0,0.6793376920973545,0.6761039945365622,0.6778336495144754
2000-06-26,0.1722992867115597,0.6894148358213974,0.0,0.6820819293951308,0.6824294144516507,0.6812081634194764,0.0,0.0078916630489158,0,0.6769312206502088,0.6788864838799821,0.677232031652689
2000-06-27,0.1732209217112324,0.6916708769082591,0.0,0.6805997830183759,0.6839381568949386,0.6797079558453727,0.0,0.0065511348975553,0,0.6806913498948634,0.6821201814407745,0.6790368852380484
2000-06-28,0.1729137100446749,0.6909188908337984,0.0,0.681340815378524,0.688464051756216,0.6917095337866928,0.0,0.0084086363200808,0,0.6865571395841835,0.6843010570655819,0.6804657333566553
2000-06-29,0.1692266076733619,0.6818946436228719,0.0,0.6768944579047178,0.6756404890425888,0.6894591810997814,0.0,0.0229395558603164,0,0.6861059313668111,0.6842258584581359,0.6799769216923859
2000-06-30,0.1778297528109883,0.7029511652060476,0.0,0.6902336119825954,0.6839381568949386,0.6857087034902771,0.0,0.0173645409699889,0,0.691370082478475,0.6853538872879147,0.6806161388578953
2000-07-03,0.1759862016253318,0.6984390830323239,0.0,0.6902336119825954,0.693744317839137,0.6969602189703008,0.0,0.008869898429721,0,0.6931749319206603,0.6850530762854345,0.6811049546653387
2000-07-04,0.1839749546727666,0.7179916324665783,0.0,0.7109834979442476,0.6975160077130633,0.6932097413607965,0.0,0.0121350581772581,0,0.698439083032324,0.6895652164635937,0.6836618316137245
2000-07-05,0.1769079928396218,0.7006951241191859,0.0,0.7235817013184354,0.705059221226623,0.7149625445565255,0.0,0.0320171139898838,0,0.7003943296894015,0.6934757346367924,0.6846770583891603
2000-07-06,0.1809024006062627,0.7104714402680525,0.0,0.7057960264538345,0.7065678805527643,0.7022109041539089,0.0,0.0115857535236882,0,0.7061096890184377,0.6961078101926244,0.6858050913621131
2000-07-07,0.1772152982349497,0.701447193057126,0.0,0.6887515472622988,0.7065678805527643,0.7022109041539089,0.0,0.0,0,0.7058088945886534,0.6985894885335642,0.6873467415350631
2000-07-10,0.1861257800108276,0.723255783578242,0.0,0.7161709694346607,0.7216543075798837,0.7187130221660298,0.0,0.0151609509390301,0,0.710772234697837,0.7019735833092486,0.6904300335946154
2000-07-11,0.1842822600680946,0.7187436185410392,0.0,0.7154299370745124,0.7110937754140415,0.7224634997755339,0.0,0.0195592162875856,0,0.7109226319127291,0.7046808574725265,0.6934005194566505
2000-07-12,0.1809024006062627,0.7104714402680525,0.0,0.7020907013401765,0.705059221226623,0.7007106965798051,0.0,0.0417737365497325,0,0.7128778951425024,0.706636112415952,0.695468584740767
2000-07-13,0.1836677117632856,0.7172396463921176,0.0,0.7065371404704412,0.7065678805527643,0.7074615893375171,0.0,0.0397569929241344,0,0.7142315363673155,0.7101706126928765,0.6971982355755062
2000-07-14,0.1839749546727666,0.7179916324665783,0.0,0.7072781728305895,0.7163740414969626,0.7119621294083178,0.0,0.0274867194775705,0,0.7175404242492058,0.7116746594189296,0.6985142733534222
2000-07-17,0.1799806718778197,0.7082153163177114,0.0,0.7057960264538345,0.7095851160879001,0.7187130221660298,0.0,0.0183849383706461,0,0.7145323307970998,0.7126522827474684,0.6988526795164515
2000-07-18,0.1809024006062627,0.7104714402680525,0.0,0.7035728477169314,0.7103394873095441,0.7059613817634132,0.0,0.0209191095404595,0,0.7128778951425024,0.7119002635276158,0.7007327399956048
2000-07-19,0.1818239418771648,0.7127274813549143,0.0,0.7020907013401765,0.7118481466356854,0.7127122745211254,0.0,0.0107426743883121,0,0.7133291033598749,0.7131034992511885,0.7032896169439906
2000-07-20,0.1830532259443237,0.7157355913797163,0.0,0.7035728477169314,0.7148653821708214,0.7157126070178219,0.0,0.0111448093295694,0,0.7130282923573945,0.713629914362355,0.7048688622774897
2000-07-21,0.1802877898156067,0.7089673852556517,0.0,0.7035728477169314,0.708830827983403,0.7119621294083178,0.0,0.011710914708014,0,0.7112234429152092,0.7143819335822076,0.7064857110578859
