Date,Sentiment_text
2021-06-18,-0.12057564562807482
2021-06-19,-0.5851104902103543
2021-06-20,0.0
2021-06-21,-0.16105923557188362
2021-06-22,-0.08108190447092055
2021-06-23,-0.2009282804404696
2021-06-24,-0.08790872257668525
2021-06-25,-0.5507651539519429
2021-06-26,-0.28505786632498104
2021-06-27,-0.22231631625133255
2021-06-28,-0.14253370510414243
2021-06-29,0.005843978375196471
2021-06-30,-0.14196584474993873
2021-07-01,-0.12220836130436509
2021-07-02,-0.3380018984898925
2021-07-03,0.16232310235500336
2021-07-04,-0.06622585840523243
2021-07-05,0.050945552764460424
2021-07-06,-0.014255272038280961
2021-07-07,0.0262460820376873
2021-07-08,-0.28428980708122253
2021-07-09,-0.05826507043093443
2021-07-10,0.08138807769864795
2021-07-11,-0.08786867745220658
