,Close,Forecast_Close
2000-07-26,14.88192367553711,
2000-07-27,14.372730255126951,
2000-07-28,14.805065155029297,
2000-07-31,14.987606048583984,
2000-08-01,14.987606048583984,
2000-08-02,15.083680152893066,
2000-08-03,15.035642623901367,
2000-08-04,15.083680152893066,
2000-08-07,15.371904373168944,
2000-08-08,15.68894863128662,
2000-08-09,15.909919738769531,
2000-08-10,15.900313377380373,
2000-08-11,15.996386528015137,
2000-08-14,16.102069854736328,
2000-08-15,16.284610748291016,
2000-08-16,16.323040008544922,
2000-08-17,16.20775032043457,
2000-08-18,16.524795532226562,
2000-08-21,16.534404754638672,
2000-08-22,16.35186195373535,
2000-08-23,16.284610748291016,
2000-08-24,16.044424057006836,
2000-08-25,16.236572265625,
2000-08-28,16.30382537841797,
2000-08-29,16.3326473236084,
2000-08-30,16.159713745117188,
2000-08-31,16.054031372070312,
2000-09-01,16.188535690307617,
2000-09-04,16.015602111816406,
2000-09-05,16.236572265625,
2000-09-06,16.35186195373535,
2000-09-07,16.236572265625,
2000-09-08,16.236572265625,
2000-09-11,16.524795532226562,
2000-09-12,16.50558090209961,
2000-09-13,16.47675895690918,
2000-09-14,16.67851448059082,
2000-09-15,16.764982223510742,
2000-09-18,16.24618148803711,
2000-09-19,16.169321060180664,
2000-09-20,15.900313377380373,
2000-09-21,15.67934226989746,
2000-09-22,16.140499114990234,
2000-09-25,16.294218063354492,
2000-09-26,16.025209426879883,
2000-09-27,16.03481674194336,
2000-09-28,16.601655960083008,
2000-09-29,16.44793701171875,
2000-10-02,16.764982223510742,
2000-10-03,16.77458953857422,
2000-10-04,16.62087059020996,
2000-10-05,16.486366271972656,
2000-10-06,16.35186195373535,
2000-10-09,15.83306121826172,
2000-10-10,16.09246253967285,
2000-10-11,15.32386589050293,
2000-10-12,14.372730255126951,
2000-10-13,15.04525089263916,
2000-10-16,15.631303787231444,
2000-10-17,15.660126686096191,
2000-10-18,15.131717681884766,
2000-10-19,15.59287452697754,
2000-10-20,15.900313377380373,
2000-10-23,15.900313377380373,
2000-10-24,16.47675895690918,
2000-10-25,15.794631004333496,
2000-10-26,14.891531944274902,
2000-10-27,14.45919704437256,
2000-10-30,14.699382781982422,
2000-10-31,14.372730255126951,
2000-11-01,14.372730255126951,
2000-11-02,15.564051628112791,
2000-11-03,15.612090110778809,
2000-11-06,15.823452949523926,
2000-11-07,15.71777057647705,
2000-11-08,15.2950439453125,
2000-11-09,15.035642623901367,
2000-11-10,14.74742031097412,
2000-11-13,14.795456886291504,
2000-11-14,15.256613731384276,
2000-11-15,15.371904373168944,
2000-11-16,15.256613731384276,
2000-11-17,14.75702667236328,
2000-11-20,14.219011306762695,
2000-11-21,14.641737937927246,
2000-11-22,13.930788040161133,
2000-11-23,14.545663833618164,
2000-11-24,15.064464569091797,
2000-11-27,14.968391418457031,
2000-11-28,14.939569473266602,
2000-11-29,15.09328842163086,
2000-11-30,14.805065155029297,
2000-12-01,14.65134620666504,
2000-12-04,14.170973777770996,
2000-12-05,14.843494415283203,
2000-12-06,14.843494415283203,
2000-12-07,15.035642623901367,
2000-12-08,15.035642623901367,
2000-12-11,15.448762893676758,
2000-12-12,15.458370208740234,
2000-12-13,15.371904373168944,
2000-12-14,15.275829315185549,
2000-12-15,14.814672470092772,
2000-12-18,14.488018989562988,
2000-12-19,14.795456886291504,
2000-12-20,14.122936248779297,
2000-12-21,14.353514671325684,
2000-12-22,14.603307723999023,
2000-12-25,14.603307723999023,
2000-12-26,14.603307723999023,
2000-12-27,14.795456886291504,
2000-12-28,14.987606048583984,
2000-12-29,15.227791786193848,
2001-01-01,15.227791786193848,
2001-01-02,14.87231731414795,
2001-01-03,14.641737937927246,
2001-01-04,15.73698616027832,
2001-01-05,15.900313377380373,
2001-01-08,16.111675262451172,
2001-01-09,16.082853317260742,
2001-01-10,15.794631004333496,
2001-01-11,15.9291353225708,
2001-01-12,16.236572265625,
2001-01-15,16.111675262451172,
2001-01-16,15.861883163452148,
2001-01-17,16.236572265625,
2001-01-18,16.524795532226562,
2001-01-19,16.47675895690918,
2001-01-22,16.255788803100586,
2001-01-23,16.380685806274414,
2001-01-24,16.380685806274414,
2001-01-25,16.399900436401367,
2001-01-26,16.399900436401367,
2001-01-29,15.861883163452148,
2001-01-30,16.140499114990234,
2001-01-31,16.524795532226562,
2001-02-01,16.524795532226562,
2001-02-02,16.054031372070312,
2001-02-05,16.17892837524414,
2001-02-06,16.102069854736328,
2001-02-07,16.140499114990234,
2001-02-08,16.226966857910156,
2001-02-09,16.025209426879883,
2001-02-12,16.284610748291016,
2001-02-13,16.390291213989258,
2001-02-14,16.044424057006836,
2001-02-15,16.188535690307617,
2001-02-16,15.95795726776123,
2001-02-19,16.082853317260742,
2001-02-20,15.823452949523926,
2001-02-21,15.68894863128662,
2001-02-22,15.391118049621582,
2001-02-23,15.218184471130373,
2001-02-26,15.419940948486328,
2001-02-27,15.612090110778809,
2001-02-28,15.54483699798584,
2001-03-01,15.429548263549805,
2001-03-02,15.391118049621582,
2001-03-05,15.419940948486328,
2001-03-06,15.804238319396973,
2001-03-07,15.919528007507324,
2001-03-08,16.015602111816406,
2001-03-09,15.756200790405272,
2001-03-12,15.26622200012207,
2001-03-13,15.2950439453125,
2001-03-14,15.2950439453125,
2001-03-15,15.247007369995115,
2001-03-16,14.85310173034668,
2001-03-19,14.65134620666504,
2001-03-20,14.478411674499512,
2001-03-21,13.796282768249512,
2001-03-22,13.37355613708496,
2001-03-23,13.584919929504396,
2001-03-26,14.122936248779297,
2001-03-27,14.65134620666504,
2001-03-28,14.612915992736816,
2001-03-29,14.65134620666504,
2001-03-30,14.843494415283203,
2001-04-02,14.737812042236328,
2001-04-03,14.170973777770996,
2001-04-04,14.45919704437256,
2001-04-05,14.574485778808594,
2001-04-06,14.45919704437256,
2001-04-09,14.6609525680542,
2001-04-10,14.795456886291504,
2001-04-11,14.795456886291504,
2001-04-12,15.035642623901367,
2001-04-13,15.035642623901367,
2001-04-16,15.035642623901367,
2001-04-17,14.88192367553711,
2001-04-18,15.32386589050293,
2001-04-19,15.247007369995115,
2001-04-20,14.593701362609863,
2001-04-23,14.372730255126951,
2001-04-24,14.689775466918944,
2001-04-25,14.516840934753418,
2001-04-26,14.891531944274902,
2001-04-27,15.131717681884766,
2001-04-30,15.391118049621582,
2001-05-01,15.391118049621582,
2001-05-02,15.064464569091797,
2001-05-03,14.88192367553711,
2001-05-04,14.977997779846191,
2001-05-07,14.977997779846191,
2001-05-08,15.131717681884766,
2001-05-09,15.170146942138672,
2001-05-10,15.602481842041016,
2001-05-11,15.391118049621582,
2001-05-14,15.3430814743042,
2001-05-15,15.429548263549805,
2001-05-16,15.429548263549805,
2001-05-17,15.70816421508789,
2001-05-18,15.823452949523926,
2001-05-21,15.650519371032717,
2001-05-22,15.458370208740234,
2001-05-23,15.410332679748535,
2001-05-24,15.419940948486328,
2001-05-25,15.131717681884766,
2001-05-28,15.333474159240724,
2001-05-29,15.371904373168944,
2001-05-30,15.381510734558104,
2001-05-31,15.467977523803713,
2001-06-01,15.352688789367676,
2001-06-04,15.54483699798584,
2001-06-05,15.554445266723633,
2001-06-06,15.525623321533203,
2001-06-07,15.43915557861328,
2001-06-08,15.564051628112791,
2001-06-11,15.506407737731934,
2001-06-12,15.179755210876465,
2001-06-13,15.410332679748535,
2001-06-14,15.371904373168944,
2001-06-15,15.26622200012207,
2001-06-18,14.814672470092772,
2001-06-19,14.977997779846191,
2001-06-20,15.035642623901367,
2001-06-21,14.987606048583984,
2001-06-22,14.85310173034668,
2001-06-25,14.824278831481934,
2001-06-26,14.36312198638916,
2001-06-27,14.391944885253906,
2001-06-28,14.516840934753418,
2001-06-29,14.680168151855469,
2001-07-02,15.15093231201172,
2001-07-03,14.987606048583984,
2001-07-04,14.526449203491213,
2001-07-05,14.257439613342283,
2001-07-06,13.786676406860352,
2001-07-09,13.882749557495115,
2001-07-10,13.584919929504396,
2001-07-11,13.200621604919434,
2001-07-12,13.018080711364746,
2001-07-13,13.018080711364746,
2001-07-16,13.652172088623049,
2001-07-17,13.661779403686523,
2001-07-18,13.354340553283691,
2001-07-19,13.546489715576172,
2001-07-20,13.306303977966309,
2001-07-23,13.52727508544922,
2001-07-24,13.642563819885254,
2001-07-25,13.056509971618652,
2001-07-26,13.066118240356444,
2001-07-27,12.835538864135742,
2001-07-30,13.094940185546877,
2001-07-31,13.440808296203612,
2001-08-01,13.69060230255127,
2001-08-02,13.661779403686523,
2001-08-03,13.508060455322266,
2001-08-06,13.786676406860352,
2001-08-07,13.652172088623049,
2001-08-08,13.411986351013184,
2001-08-09,13.142976760864258,
2001-08-10,13.066118240356444,
2001-08-13,13.133370399475098,
2001-08-14,13.546489715576172,
2001-08-15,13.546489715576172,
2001-08-16,13.210229873657228,
2001-08-17,12.883577346801758,
2001-08-20,12.873969078063965,
2001-08-21,12.970044136047363,
2001-08-22,13.27748203277588,
2001-08-23,13.45041561126709,
2001-08-24,13.642563819885254,
2001-08-27,13.70020866394043,
2001-08-28,13.45041561126709,
2001-08-29,13.594527244567873,
2001-08-30,13.219837188720703,
2001-08-31,13.642563819885254,
2001-09-03,13.239051818847656,
2001-09-04,13.498453140258787,
2001-09-05,13.162192344665527,
2001-09-06,12.825931549072266,
2001-09-07,12.48967170715332,
2001-09-10,12.383990287780762,
2001-09-11,11.951655387878418,
2001-09-12,11.711468696594238,
2001-09-13,11.60578727722168,
2001-09-14,10.712294578552246,
2001-09-17,11.048556327819824,
2001-09-18,10.952481269836426,
2001-09-19,10.45289421081543,
2001-09-20,9.866840362548828,
2001-09-21,9.127067565917969,
2001-09-24,10.135848999023438,
2001-09-25,10.3760347366333,
2001-09-26,10.520146369934082,
2001-09-27,10.760332107543944,
2001-09-28,10.760332107543944,
2001-10-01,10.61622142791748,
2001-10-02,10.875621795654297,
2001-10-03,10.856407165527344,
2001-10-04,11.52892780303955,
2001-10-05,10.952481269836426,
2001-10-08,10.808369636535645,
2001-10-09,11.010126113891602,
2001-10-10,11.625001907348633,
2001-10-11,11.845973014831545,
2001-10-12,11.845973014831545,
2001-10-15,11.519319534301758,
2001-10-16,11.519319534301758,
2001-10-17,12.48967170715332,
2001-10-18,12.412812232971191,
2001-10-19,11.865187644958496,
2001-10-22,12.249485969543455,
2001-10-23,12.816324234008787,
2001-10-24,13.046902656555176,
2001-10-25,12.604961395263672,
2001-10-26,12.604961395263672,
2001-10-29,12.163019180297852,
2001-10-30,11.701861381530762,
2001-10-31,11.942047119140623,
2001-11-01,12.105374336242676,
2001-11-02,11.970870018005373,
2001-11-05,12.374382019042969,
2001-11-06,12.633783340454102,
2001-11-07,12.73946475982666,
2001-11-08,13.027688026428224,
2001-11-09,12.7298583984375,
2001-11-12,12.470457077026367,
2001-11-13,13.066118240356444,
2001-11-14,13.248659133911133,
2001-11-15,13.45041561126709,
2001-11-16,13.488844871520996,
2001-11-19,13.786676406860352,
2001-11-20,13.517667770385742,
2001-11-21,13.354340553283691,
2001-11-22,13.267873764038086,
2001-11-23,13.469630241394045,
2001-11-26,13.45041561126709,
2001-11-27,13.258267402648926,
2001-11-28,13.075724601745604,
2001-11-29,12.893183708190918,
2001-11-30,13.200621604919434,
2001-12-03,13.056509971618652,
2001-12-04,13.45041561126709,
2001-12-05,14.219011306762695,
2001-12-06,14.219011306762695,
2001-12-07,13.988431930541992,
2001-12-10,13.594527244567873,
2001-12-11,13.786676406860352,
2001-12-12,13.757854461669922,
2001-12-13,13.354340553283691,
2001-12-14,13.162192344665527,
2001-12-17,13.72903060913086,
2001-12-18,13.632957458496094,
2001-12-19,13.219837188720703,
2001-12-20,13.027688026428224,
2001-12-21,13.066118240356444,
2001-12-24,13.066118240356444,
2001-12-25,13.066118240356444,
2001-12-26,13.066118240356444,
2001-12-27,13.421592712402344,
2001-12-28,13.354340553283691,
2001-12-31,13.354340553283691,
2002-01-01,13.354340553283691,
2002-01-02,13.45041561126709,
2002-01-03,13.652172088623049,
2002-01-04,13.306303977966309,
2002-01-07,12.873969078063965,
2002-01-08,12.864361763000488,
2002-01-09,12.556923866271973,
2002-01-10,12.29752254486084,
2002-01-11,12.278307914733888,
2002-01-14,11.77872085571289,
2002-01-15,12.393596649169922,
2002-01-16,12.105374336242676,
2002-01-17,12.451242446899414,
2002-01-18,12.451242446899414,
2002-01-21,12.201448440551758,
2002-01-22,12.7298583984375,
2002-01-23,12.873969078063965,
2002-01-24,12.922005653381348,
2002-01-25,12.941221237182615,
2002-01-28,13.075724601745604,
2002-01-29,12.883577346801758,
2002-01-30,12.681819915771484,
2002-01-31,12.681819915771484,
2002-02-01,13.00847339630127,
2002-02-04,12.528100967407228,
2002-02-05,12.124588966369627,
2002-02-06,12.018906593322754,
2002-02-07,12.508886337280272,
2002-02-08,12.220663070678713,
2002-02-11,12.134196281433104,
2002-02-12,11.9996919631958,
2002-02-13,12.259093284606934,
2002-02-14,12.652997970581056,
2002-02-15,12.34556007385254,
2002-02-18,12.201448440551758,
2002-02-19,11.932439804077148,
2002-02-20,11.9996919631958,
2002-02-21,11.9996919631958,
2002-02-22,11.865187644958496,
2002-02-25,12.134196281433104,
2002-02-26,12.326345443725586,
2002-02-27,12.825931549072266,
2002-02-28,12.816324234008787,
2002-03-01,12.941221237182615,
2002-03-04,13.258267402648926,
2002-03-05,13.171799659729004,
2002-03-06,13.258267402648926,
2002-03-07,13.440808296203612,
2002-03-08,13.460022926330566,
2002-03-11,13.229443550109863,
2002-03-12,13.066118240356444,
2002-03-13,13.258267402648926,
2002-03-14,13.239051818847656,
2002-03-15,13.354340553283691,
2002-03-18,13.45041561126709,
2002-03-19,13.604134559631348,
2002-03-20,13.354340553283691,
2002-03-21,13.18140697479248,
2002-03-22,13.287089347839355,
2002-03-25,12.922005653381348,
2002-03-26,12.7298583984375,
2002-03-27,12.73946475982666,
2002-03-28,12.73946475982666,
2002-03-29,12.73946475982666,
2002-04-01,12.73946475982666,
2002-04-02,13.114154815673828,
2002-04-03,13.258267402648926,
2002-04-04,13.162192344665527,
2002-04-05,12.93161392211914,
2002-04-08,12.287915229797363,
2002-04-09,12.44163417816162,
2002-04-10,12.672212600708008,
2002-04-11,12.355167388916016,
2002-04-12,12.48967170715332,
2002-04-15,12.71064281463623,
2002-04-16,13.267873764038086,
2002-04-17,13.354340553283691,
2002-04-18,13.258267402648926,
2002-04-19,13.315911293029783,
2002-04-22,13.046902656555176,
2002-04-23,12.970044136047363,
2002-04-24,12.845147132873535,
2002-04-25,12.528100967407228,
2002-04-26,12.56653118133545,
2002-04-29,12.249485969543455,
2002-04-30,12.432026863098145,
2002-05-01,12.432026863098145,
2002-05-02,12.652997970581056,
2002-05-03,12.797109603881836,
2002-05-06,12.633783340454102,
2002-05-07,12.652997970581056,
2002-05-08,13.210229873657228,
2002-05-09,13.085332870483398,
2002-05-10,12.825931549072266,
2002-05-13,12.893183708190918,
2002-05-14,13.018080711364746,
2002-05-15,13.114154815673828,
2002-05-16,12.893183708190918,
2002-05-17,13.027688026428224,
2002-05-20,12.749072074890137,
2002-05-21,12.624176025390623,
2002-05-22,12.278307914733888,
2002-05-23,12.44163417816162,
2002-05-24,12.53770923614502,
2002-05-27,12.643390655517578,
2002-05-28,12.422418594360352,
2002-05-29,12.614567756652832,
2002-05-30,12.422418594360352,
2002-05-31,12.403204917907717,
2002-06-03,12.480064392089844,
2002-06-04,12.105374336242676,
2002-06-05,11.970870018005373,
2002-06-06,12.038122177124023,
2002-06-07,11.82675838470459,
2002-06-10,11.817151069641112,
2002-06-11,12.038122177124023,
2002-06-12,11.769113540649414,
2002-06-13,11.596179962158203,
2002-06-14,11.202275276184082,
2002-06-17,11.663432121276855,
2002-06-18,11.85558032989502,
2002-06-19,11.644216537475586,
2002-06-20,11.288742065429688,
2002-06-21,10.97169589996338,
2002-06-24,10.731510162353516,
2002-06-25,10.741116523742676,
2002-06-26,10.500930786132812,
2002-06-27,10.683472633361816,
2002-06-28,11.000517845153809,
2002-07-01,10.856407165527344,
2002-07-02,10.414463996887209,
2002-07-03,10.174278259277344,
2002-07-04,10.491324424743652,
2002-07-05,11.279133796691896,
2002-07-08,11.519319534301758,
2002-07-09,11.154236793518066,
2002-07-10,10.789155006408691,
2002-07-11,10.356820106506348,
2002-07-12,10.424072265625,
2002-07-15,9.780372619628906,
2002-07-16,9.741944313049316,
2002-07-17,10.20310115814209,
2002-07-18,10.222315788269045,
2002-07-19,9.46332836151123,
2002-07-22,9.319215774536133,
2002-07-23,9.155890464782717,
2002-07-24,8.886881828308105,
2002-07-25,9.280787467956545,
2002-07-26,9.146282196044922,
2002-07-29,10.001344680786133,
2002-07-30,9.319215774536133,
2002-07-31,9.27117919921875,
2002-08-01,8.646696090698242,
2002-08-02,8.685125350952148,
2002-08-05,8.358471870422363,
2002-08-06,8.896489143371582,
2002-08-07,8.502584457397461,
2002-08-08,9.232748985290527,
2002-08-09,9.338431358337402,
2002-08-12,8.85805892944336,
2002-08-13,9.07903003692627,
2002-08-14,8.685125350952148,
2002-08-15,8.685125350952148,
2002-08-16,9.213534355163574,
2002-08-19,9.722728729248049,
2002-08-20,9.645869255065918,
2002-08-21,9.88605499267578,
2002-08-22,10.087812423706056,
2002-08-23,9.847625732421877,
2002-08-26,9.741944313049316,
2002-08-27,10.299175262451172,
2002-08-28,9.76115894317627,
2002-08-29,9.58822536468506,
2002-08-30,9.617047309875488,
2002-09-02,9.44411277770996,
2002-09-03,8.963741302490234,
2002-09-04,8.944525718688965,
2002-09-05,8.790806770324707,
2002-09-06,9.175105094909668,
2002-09-09,8.838844299316406,
2002-09-10,9.19431972503662,
2002-09-11,9.722728729248049,
2002-09-12,9.165496826171877,
2002-09-13,9.07903003692627,
2002-09-16,8.838844299316406,
2002-09-17,8.838844299316406,
2002-09-18,8.550621032714844,
2002-09-19,8.262397766113281,
2002-09-20,7.993390083312988,
2002-09-23,7.541840076446533,
2002-09-24,7.128719806671143,
2002-09-25,7.263224124908447,
2002-09-26,7.935744762420654,
2002-09-27,7.791633129119873,
2002-09-30,7.263224124908447,
2002-10-01,7.282439231872559,
2002-10-02,7.67634391784668,
2002-10-03,7.541840076446533,
2002-10-04,7.224793910980225,
2002-10-07,7.08068323135376,
2002-10-08,7.0038228034973145,
2002-10-09,6.955786228179932,
2002-10-10,7.301653861999512,
2002-10-11,7.801240921020508,
2002-10-14,7.685952186584473,
2002-10-15,8.444938659667969,
2002-10-16,8.492976188659668,
2002-10-17,9.069422721862791,
2002-10-18,8.886881828308105,
2002-10-21,8.925311088562012,
2002-10-22,8.982955932617188,
2002-10-23,8.685125350952148,
2002-10-24,9.107852935791016,
2002-10-25,9.088638305664062,
2002-10-28,9.367254257202148,
2002-10-29,9.00217056274414,
2002-10-30,8.944525718688965,
2002-10-31,9.24235725402832,
2002-11-01,9.24235725402832,
2002-11-04,9.7899808883667,
2002-11-05,9.88605499267578,
2002-11-06,9.876447677612305,
2002-11-07,9.213534355163574,
2002-11-08,9.146282196044922,
2002-11-11,9.146282196044922,
2002-11-12,9.011777877807615,
2002-11-13,8.906096458435059,
2002-11-14,9.184712409973145,
2002-11-15,9.213534355163574,
2002-11-18,9.511364936828612,
2002-11-19,9.386467933654783,
2002-11-20,9.405682563781738,
2002-11-21,9.953307151794434,
2002-11-22,9.953307151794434,
2002-11-25,10.03977394104004,
2002-11-26,9.76115894317627,
2002-11-27,10.174278259277344,
2002-11-28,10.107026100158691,
2002-11-29,10.078204154968262,
2002-12-02,10.18388557434082,
2002-12-03,9.857233047485352,
2002-12-04,9.751550674438477,
2002-12-05,9.47293472290039,
2002-12-06,9.47293472290039,
2002-12-09,9.25196361541748,
2002-12-10,9.357645988464355,
2002-12-11,9.34803867340088,
2002-12-12,9.117460250854492,
2002-12-13,8.973347663879395,
2002-12-16,9.367254257202148,
2002-12-17,9.49215030670166,
2002-12-18,9.22314167022705,
2002-12-19,9.117460250854492,
2002-12-20,9.175105094909668,
2002-12-23,9.175105094909668,
2002-12-24,9.175105094909668,
2002-12-25,9.175105094909668,
2002-12-26,9.175105094909668,
2002-12-27,8.877273559570312,
2002-12-30,8.761984825134277,
2002-12-31,8.761984825134277,
2003-01-01,8.761984825134277,
2003-01-02,9.22314167022705,
2003-01-03,9.165496826171877,
2003-01-06,9.165496826171877,
2003-01-07,9.319215774536133,
2003-01-08,9.367254257202148,
2003-01-09,9.415290832519531,
2003-01-10,9.424898147583008,
2003-01-13,9.847625732421877,
2003-01-14,9.741944313049316,
2003-01-15,9.847625732421877,
2003-01-16,9.847625732421877,
2003-01-17,9.25196361541748,
2003-01-20,9.040600776672363,
2003-01-21,8.934919357299805,
2003-01-22,8.694732666015625,
2003-01-23,8.685125350952148,
2003-01-24,8.368080139160156,
2003-01-27,8.1182861328125,
2003-01-28,7.945352077484131,
2003-01-29,7.8780999183654785,
2003-01-30,8.012603759765625,
2003-01-31,7.753203868865967,
2003-02-03,7.916530132293701,
2003-02-04,7.541840076446533,
2003-02-05,7.849277973175049,
2003-02-06,7.541840076446533,
2003-02-07,7.42655086517334,
2003-02-10,7.330475807189941,
2003-02-11,7.513018131256103,
2003-02-12,7.263224124908447,
2003-02-13,7.263224124908447,
2003-02-14,7.599484920501709,
2003-02-17,7.801240921020508,
2003-02-18,7.926137924194336,
2003-02-19,7.618699073791504,
2003-02-20,7.570662021636963,
2003-02-21,7.762811183929443,
2003-02-24,7.513018131256103,
2003-02-25,7.215187072753906,
2003-02-26,7.186365127563477,
2003-02-27,7.397727966308594,
2003-02-28,7.599484920501709,
2003-03-03,7.733988761901855,
2003-03-04,7.484195232391357,
2003-03-05,7.445765972137451,
2003-03-06,7.205580234527588,
2003-03-07,6.975000858306885,
2003-03-10,6.802066802978516,
2003-03-11,6.802066802978516,
2003-03-12,6.619525909423828,
2003-03-13,6.975000858306885,
2003-03-14,7.445765972137451,
2003-03-17,7.67634391784668,
2003-03-18,7.695559024810791,
2003-03-19,7.820456027984619,
2003-03-20,7.753203868865967,
2003-03-21,8.147109031677246,
2003-03-24,7.657128810882568,
2003-03-25,7.83967113494873,
2003-03-26,7.83967113494873,
2003-03-27,7.695559024810791,
2003-03-28,7.705165863037109,
2003-03-31,7.330475807189941,
2003-04-01,7.474587917327881,
2003-04-02,8.002997398376465,
2003-04-03,8.204752922058105,
2003-04-04,8.454546928405762,
2003-04-07,8.646696090698242,
2003-04-08,8.444938659667969,
2003-04-09,8.598657608032227,
2003-04-10,8.454546928405762,
2003-04-11,8.541013717651367,
2003-04-14,8.598657608032227,
2003-04-15,8.771592140197754,
2003-04-16,8.63708782196045,
2003-04-17,8.877273559570312,
2003-04-18,8.877273559570312,
2003-04-21,8.877273559570312,
2003-04-22,8.896489143371582,
2003-04-23,8.992563247680664,
2003-04-24,8.886881828308105,
2003-04-25,8.819628715515137,
2003-04-28,9.165496826171877,
2003-04-29,8.896489143371582,
2003-04-30,8.665909767150879,
2003-05-01,8.665909767150879,
2003-05-02,8.550621032714844,
2003-05-05,8.569835662841797,
2003-05-06,8.512190818786621,
2003-05-07,8.127894401550293,
