Date,Close,High,Low,Open,Volume
2005-02-08,2717654228210449.0,2720505774723471.0,2674878830975111.0,2680582238221156.0,113267128.0
2005-02-09,2711951494216919.0,2.7404682233065324e+16,2.6919897210101732e+16,2.7176549028788572e+16,58523826.0
2005-02-10,269769287109375.0,2.7176546423871264e+16,2.694841009926097e+16,2711951234271869.0,74963719.0
2005-02-11,2.771835803985596e+16,2.771835803985596e+16,2.7062470995990844e+16,2.6976921468330064e+16,61788238.0
2005-02-14,2780390977859497.0,2788946245525888.0,2.7661326173754976e+16,2.7718360244130956e+16,77706214.0
2005-02-15,2.771835803985596e+16,2.8032046973077972e+16,2.771835803985596e+16,2780390756751673.0,46334960.0
2005-02-16,2737617015838623.0,2774688705411901.0,2.7262101970990984e+16,2771837157837079.0,64240247.0
2005-02-17,2729060649871826.0,2766132638793259.0,2729060649871826.0,2749022417547984.0,48194477.0
2005-02-18,2729060649871826.0,2740467464035343.0,2.720505696359185e+16,2729060649871826.0,43264593.0
2005-02-21,2706246852874756.0,2.7433188351812372e+16,2.6948400407466172e+16,2737615429117168.0,47156709.0
2005-02-22,2.6891372203826904e+16,2714802396150967.0,2.6720273126838428e+16,2706247442301543.0,68359100.0
2005-02-23,2686286687850952.0,2711951873307245.0,2.6577699547751256e+16,2689138235470485.0,60547607.0
2005-02-24,2.69199013710022e+16,2.7148034610540584e+16,2677731770351555.0,2706248503848885.0,62809469.0
2005-02-25,2.69199013710022e+16,2.7148034610540584e+16,2677731770351555.0,2.7148034610540584e+16,76482566.0
2005-02-28,2669175863265991.0,2697692904192158.0,2666324316283401.0,2691989496006925.0,93837328.0
2005-03-01,2706246852874756.0,2706246852874756.0,2.6663233246462076e+16,2669174870568274.0,47493036.0
2005-03-02,2.7033958435058596e+16,2.7062473899938836e+16,2683434075429698.0,2.7062473899938836e+16,45070842.0
2005-03-03,2709099292755127.0,2734764471402558.0,2.6976927910829668e+16,2.7033961990290668e+16,59543938.0
2005-03-04,2.7575783729553224e+16,2.7575783729553224e+16,2709099557780905.0,2709099557780905.0,59525382.0
2005-03-07,2.7518744468688964e+16,2.774687762374229e+16,2.7490225860432224e+16,2.7575778543002324e+16,35400540.0
2005-03-08,2729060649871826.0,2.7575776852806172e+16,2729060649871826.0,2.7518742781988596e+16,45957334.0
2005-03-09,2711951494216919.0,2.7547265878513396e+16,2711951494216919.0,2.7347648146445936e+16,51870071.0
2005-03-10,2694840431213379.0,2.7119506518847584e+16,268628547798768.0,2.7119506518847584e+16,57746540.0
2005-03-11,2.7033958435058596e+16,2723357611582021.0,2700543982797837.0,2.7148023436779524e+16,24557047.0
2005-03-14,2709099292755127.0,2.7205061086473276e+16,2.6948409299998964e+16,2.7033961990290668e+16,29855423.0
2005-03-15,2.7319130897521972e+16,2.734764636787675e+16,2.7090994565881404e+16,2.7090994565881404e+16,49231350.0
2005-03-16,2.6577699184417724e+16,2.729061750156736e+16,2654918056641103.0,2.7319136119574056e+16,85096070.0
2005-03-17,2.672026872634888e+16,2.68058182507542e+16,2.6520651074603452e+16,2657768513827351.0,44480497.0
2005-03-18,2.6891372203826904e+16,2.6948406276889748e+16,2.6748788592269824e+16,2683434127296411.0,54977704.0
2005-03-21,2.672026872634888e+16,2689136777515951.0,2669175012341409.0,2689136777515951.0,52797127.0
2005-03-22,2.7033958435058596e+16,2.7090989364819068e+16,266632385384156.0,2672027261037606.0,40594001.0
2005-03-23,2.69199013710022e+16,2703396956187203.0,266347340360289.0,2677731770351555.0,38787464.0
2005-03-24,2717654228210449.0,2.7319125892155616e+16,2.6948405992262684e+16,2.6919890527132464e+16,119062504.0
2005-03-25,2717654228210449.0,2717654228210449.0,2717654228210449.0,2717654228210449.0,0.0
2005-03-28,2717654228210449.0,2717654228210449.0,2717654228210449.0,2717654228210449.0,0.0
