Price,Close,High,Low,Open,Volume
Ticker,SAN.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC
Date,,,,,
2000-05-26,2.4127190113067627,2.4385110085743205,2.39161649157505,2.405684924182586,5807143
2000-05-29,2.586228847503662,2.586228847503662,2.586228847503662,2.586228847503662,0
2000-05-30,2.44320011138916,2.45961315106771,2.3845820387202994,2.424442204122736,8586728
2000-05-31,2.4643032550811768,2.4760270805152613,2.417408986781783,2.4643032550811763,8209328
2000-06-01,2.5557470321655273,2.5557470321655273,2.4455449619960685,2.4502344392755315,10039805
2000-06-02,2.551058292388916,2.579194905840731,2.5111978531695383,2.5346452463454203,14161057
2000-06-05,2.54636812210083,2.5791942052714925,2.5393340352383094,2.5768495957703768,6982742
2000-06-06,2.4783709049224854,2.558091755821453,2.4549237782057216,2.555746888134284,10923693
2000-06-07,2.5205764770507812,2.5229210866383105,2.422097965550075,2.4713370921208364,9849801
2000-06-08,2.544022798538208,2.5557463594715406,2.5111964662221338,2.541678189695182,8613897
2000-06-09,2.4900951385498047,2.5557475760751527,2.4900951385498047,2.544024009561091,9285829
2000-06-12,2.4619574546813965,2.5158863021983384,2.426786770461478,2.5088519586670652,7653153
2000-06-13,2.4549243450164795,2.5065080873752197,2.4502348669185547,2.4830609552448117,7773472
2000-06-14,2.485405683517456,2.5018187284624926,2.443200895343953,2.4666480285913686,12226421
2000-06-15,2.5276103019714355,2.5276103019714355,2.4572684046138975,2.468991968053768,12749979
2000-06-16,2.5557470321655273,2.5557470321655273,2.487749999152067,2.5205763401083083,27723583
2000-06-19,2.586228847503662,2.586228847503662,2.586228847503662,2.586228847503662,0
2000-06-20,2.497129201889038,2.532300417799,2.497129201889038,2.5299555495040327,8990964
2000-06-21,2.4619574546813965,2.5088519586670652,2.454923369509235,2.48774944479147,10625113
2000-06-22,2.532299757003784,2.5416787110178043,2.476026291278818,2.485404986933684,8573923
2000-06-23,2.508852243423462,2.553402143527891,2.485404859589778,2.5393337132276805,6318510
2000-06-26,2.5487122535705566,2.565125290413726,2.5111964455186273,2.5205756558907084,7487362
2000-06-27,2.5557470321655273,2.5604365094449903,2.5158868628288453,2.5158868628288453,6215511
2000-06-28,2.553403377532959,2.562782077239816,2.5299559823676523,2.553403377532959,7977850
2000-06-29,2.52526593208313,2.548713061186224,2.490094721710127,2.546368193260406,21764330
2000-06-30,2.5909173488616943,2.5909173488616943,2.515886498337942,2.5346441463790974,16474931
2000-07-03,2.576850175857544,2.590918352749541,2.5463686953261644,2.569816087411546,8415481
2000-07-04,2.637812376022339,2.656570027757827,2.558092033197536,2.558092033197536,11513362
2000-07-05,2.583883285522461,2.6964299498216535,2.5815386763816823,2.62608831692955,30376832
2000-07-06,2.6143651008605957,2.6401568382626075,2.5862284956480206,2.5862284956480206,10992199
2000-07-07,2.586228847503662,2.586228847503662,2.586228847503662,2.586228847503662,0
2000-07-10,2.654226541519165,2.672984201193424,2.633124012911066,2.6378134924194536,14384234
2000-07-11,2.6401565074920654,2.6706379766963493,2.6002963432980404,2.649535460840943,18557170
2000-07-12,2.6143651008605957,2.628433274287299,2.5815390183860636,2.5815390183860636,39633609
2000-07-13,2.635467529296875,2.642501615769848,2.5862284072677464,2.602641447944123,37720186
2000-07-14,2.637812376022339,2.6448464631282493,2.616709856345426,2.616709856345426,26078536
2000-07-17,2.607330560684204,2.640156640702394,2.5956069975861573,2.6378120314264444,17443052
2000-07-18,2.6143651008605957,2.633122751549256,2.5979520596233296,2.5979520596233296,19847394
2000-07-19,2.621399402618408,2.6284334899087956,2.6026417503909784,2.6190547929746755,10192312
2000-07-20,2.630777597427368,2.63312220639334,2.6120196922631354,2.628432730102282,10573845
2000-07-21,2.6096765995025635,2.633123736221376,2.5932635521275422,2.6167106888463545,11110948
2000-07-24,2.586228847503662,2.586228847503662,2.586228847503662,2.586228847503662,0
2000-07-25,2.6143651008605957,2.6542252700484794,2.6143651008605957,2.633122751549256,14571941
2000-07-26,2.635467529296875,2.6518805699732515,2.6143650115187973,2.62139909799177,13522791
2000-07-27,2.586228847503662,2.586228847503662,2.586228847503662,2.586228847503662,0
2000-07-28,2.612020254135132,2.626088686034568,2.6073307768353193,2.6143651219646227,10592216
2000-07-31,2.6278076171875,2.6278076171875,2.5971421701662205,2.6183722349844194,11728374
2000-08-01,2.6207315921783447,2.6348850584781514,2.6112959479784736,2.623090373267922,9726665
2000-08-02,2.6648950576782227,2.6696411200375,2.6292999821985936,2.631672882639916,9526061
2000-08-03,2.6648950576782227,2.681506145197376,2.6530300325183465,2.6530300325183465,11971331
2000-08-04,2.6743886470794678,2.6791347120380227,2.6696425821209124,2.676761548820357,7911217
2000-08-07,2.726593255996704,2.726593255996704,2.669641032505979,2.669641032505979,13353479
2000-08-08,2.745577812194824,2.7882921153332956,2.7171014357847416,2.726593561254769,19586054
2000-08-09,2.7669360637664795,2.79778561746201,2.745579163165171,2.752698130032274,15335417
2000-08-10,2.755070447921753,2.7788010297207415,2.7479514825634377,2.75269754662789,8064152
2000-08-11,2.807276725769043,2.807276725769043,2.7218478470755523,2.7455781637894905,11357619
2000-08-14,2.821514844894409,2.8310069722211115,2.797784788054358,2.800157689147681,10485621
2000-08-15,2.8618557453155518,2.8618557453155518,2.81914169900777,2.8215145998950484,12074693
2000-08-16,2.9211812019348145,2.921181201934814,2.852363937112631,2.852363937112631,22059222
2000-08-17,2.916435718536377,2.9211817828259408,2.8879595942757312,2.9093167528404003,11300496
2000-08-18,2.9828803539276123,3.0113567421307974,2.9211820357742333,2.9211820357742333,26888067
2000-08-21,2.9354188442230225,2.978132883411285,2.916434594382338,2.949656770126897,8782084
2000-08-22,2.9354188442230225,2.9354188442230225,2.8855855806061843,2.918807756350743,11857305
2000-08-23,2.9211812019348145,2.9330462295609365,2.8571100004584173,2.921181201934814,10936019
2000-08-24,2.8357534408569336,2.9116896858848555,2.8357534408569336,2.8927056899970607,9030920
2000-08-25,2.8618557453155518,2.878466835956545,2.828633825510247,2.828633825510247,6018070
2000-08-28,2.847618341445923,2.8760944647207345,2.840499375996403,2.8760944647207345,4632083
2000-08-29,2.8001577854156494,2.8594831910320595,2.7930388204142282,2.857110289857157,8041234
2000-08-30,2.868973970413208,2.871346870472968,2.7787995845168743,2.8120217542130597,10328873
2000-08-31,2.8713467121124268,2.8832117347100286,2.842870605582867,2.8832117347100286,10222887
2000-09-01,2.8238883018493652,2.876094484635214,2.8072772080343134,2.8713484204770947,12064434
2000-09-04,2.7977843284606934,2.8452444343444974,2.795411427757168,2.8452444343444974,6046836
2000-09-05,2.831005573272705,2.840497695908852,2.7835452215685477,2.7954105056020184,10515769
2000-09-06,2.821514844894409,2.849990965397812,2.821514844894409,2.833379873314435,8238931
2000-09-07,2.868973970413208,2.871346870472968,2.8215136159286907,2.8428707623728937,10558311
2000-09-08,2.831005573272705,2.868973802340716,2.802529466840841,2.8594816797045697,10645277
2000-09-11,2.895078659057617,2.895078659057617,2.828634541159845,2.8310074426474716,11226653
2000-09-12,2.895078659057617,2.902197886473993,2.871348598274359,2.895078659057617,14862443
2000-09-13,2.876094341278076,2.8950783354875766,2.85473718436944,2.885586469121186,10701081
2000-09-14,2.966268301010132,2.966268301010132,2.8642288580451405,2.8808399483982794,16501158
2000-09-15,2.978132963180542,2.9876250883551303,2.9235538971182713,2.933045760816215,43255719
2000-09-18,2.9021973609924316,2.9733875304522748,2.9021973609924316,2.9638956647436494,17081077
2000-09-19,2.8998236656188965,2.8998236656188965,2.849990399267784,2.8737207128706848,12513145
2000-09-20,2.878467082977295,2.9188084933364498,2.8666020545693214,2.9116892671103023,11589888
2000-09-21,2.8523645401000977,2.8998246606376155,2.8381263470527966,2.887959630503236,14341519
2000-09-22,2.952030658721924,2.952030658721924,2.8120229583296017,2.8333798524422997,3258439
2000-09-25,2.9425387382507324,2.97338776178811,2.9235547438797864,2.9449116394933306,14735730
2000-09-26,2.933046340942383,2.9615224606217843,2.9116891858136573,2.930673439917723,8958424
2000-09-27,2.9188082218170166,2.954403303729737,2.909316095382952,2.9330461499914326,8533637
2000-09-28,2.9638967514038086,2.9662696533317723,2.8737222945124485,2.933047457479503,12288650
2000-09-29,2.952030658721924,2.9662685881303887,2.9235545384282906,2.9472845950935342,10646012
2000-10-02,2.944911003112793,2.9615220926515677,2.91880804917805,2.91880804917805,10195759
2000-10-03,2.961521863937378,2.9638950259605927,2.930672849448745,2.9567758013675935,8809394
2000-10-04,2.895078659057617,2.940166140613254,2.878467564213987,2.930674011709252,12359384
2000-10-05,2.966268301010132,2.9733872650252837,2.8903320747362664,2.8903320747362664,14603206
2000-10-06,2.930673599243164,2.9757608129764312,2.9116893441070233,2.9425386279648964,8520323
2000-10-09,2.8428711891174316,2.916434501208291,2.8238872013598852,2.90931553848379,10545925
2000-10-10,2.8998236656188965,2.9021968277175128,2.8357524725826964,2.8713475507720685,16237369
2000-10-11,2.7526967525482178,2.871347535501758,2.7526967525482178,2.85710960889239,21223741
2000-10-12,2.6174352169036865,2.6174352169036865,2.6174352169036865,2.6174352169036865,0
2000-10-13,2.698117256164551,2.7289665310296316,2.6031967925839994,2.705236219027017,30691067
2000-10-16,2.702862501144409,2.7503225878431192,2.683878518760236,2.7503225878431192,14553836
2000-10-17,2.759814977645874,2.809648491878936,2.7147277863152364,2.71947384774108,14615083
2000-10-18,2.65777587890625,2.7787998055418073,2.6411647927369164,2.7289662855571954,18600463
2000-10-19,2.759814977645874,2.759814977645874,2.6601484721329127,2.7052356634635504,14198481
2000-10-20,2.776427745819092,2.835753418885237,2.7360865914471306,2.7764277458190914,22650787
2000-10-23,2.700490951538086,2.795411695345212,2.700490951538086,2.7811735053311373,7430172
2000-10-24,2.8381264209747314,2.838126420974731,2.721848495085052,2.7289677225325013,11713515
2000-10-25,2.778801918029785,2.842873149689944,2.719476228997649,2.8001588209319648,10845099
2000-10-26,2.624553680419922,2.7716802927530324,2.624553680419922,2.752696306524331,21746664
2000-10-27,2.6672682762145996,2.6696411767062918,2.5865857373474967,2.6696411767062918,29656071
2000-10-30,2.6720149517059326,2.719475330362544,2.6387927650893217,2.7052371383225435,8050481
2000-10-31,2.633084774017334,2.633084774017334,2.633084774017334,2.633084774017334,0
2000-11-01,2.633084774017334,2.633084774017334,2.633084774017334,2.633084774017334,0
2000-11-02,2.872312307357788,2.872312307357788,2.773846714720446,2.807469073480568,17944623
2000-11-03,2.857902765274048,2.905934553279825,2.8362883548209337,2.857902765274048,16747305
2000-11-06,2.8555004596710205,2.881918096692939,2.814673394910772,2.8675084043283743,11182685
2000-11-07,2.845893144607544,2.850696108882477,2.7978608555969036,2.850696108882477,8927030
2000-11-08,2.785853385925293,2.877114221198598,2.7786486736705656,2.845893625010663,10475825
2000-11-09,2.737821578979492,2.8146729960745045,2.716207440434698,2.7666406949987485,9341121
2000-11-10,2.6897897720336914,2.766640658872814,2.668175369144934,2.7450265206102507,16644717
2000-11-13,2.716207981109619,2.737822123956818,2.644160044406874,2.6873885947275213,9083793
2000-11-14,2.826680898666382,2.833885611411766,2.7114041716092685,2.725813597100037,12125670
2000-11-15,2.8338863849639893,2.857902541714499,2.7546334646267048,2.8050669968633772,13353109
2000-11-16,2.785853385925293,2.824279223620306,2.7522310425683316,2.8026645576037734,9128815
2000-11-17,2.694593906402588,2.833886565946215,2.694593906402588,2.757035388689121,17305155
2000-11-20,2.509669303894043,2.737820962565815,2.4664405072849176,2.7210097932873927,51673780
2000-11-21,2.509669303894043,2.55529958270317,2.403999059197368,2.452031084832634,36335416
2000-11-22,2.437622547149658,2.581718692000123,2.437622547149658,2.533686379090372,25680743
2000-11-23,2.473647356033325,2.497663254721275,2.440024992019661,2.4496311927190377,13536171
2000-11-24,2.55289888381958,2.59372621075592,2.5024653605095883,2.5192765349462523,14213963
2000-11-27,2.5192761421203613,2.6249464027633187,2.5024649703050312,2.5961272888836353,12997061
2000-11-28,2.4760475158691406,2.540890460574069,2.4424251698366013,2.521677804823845,14502027
2000-11-29,2.55289888381958,2.5577018496932964,2.44963008963652,2.473646242136196,18868620
2000-11-30,2.4544336795806885,2.5456942785656342,2.432819271478726,2.5456942785656342,19715424
2000-12-01,2.468843460083008,2.4952608356918398,2.45443376596579,2.4688434600830083,45118456
2000-12-04,2.367976665496826,2.471245225601949,2.3583702016552293,2.4616387617603523,77788030
2000-12-05,2.485654830932617,2.497662777984598,2.375181294652336,2.387189241704317,22744248
2000-12-06,2.485654830932617,2.485654830932617,2.485654830932617,2.485654830932617,0
2000-12-07,2.5889225006103516,2.617741613644472,2.4712440367295914,2.4856537255597364,25871350
2000-12-08,2.5889225006103516,2.5889225006103516,2.5889225006103516,2.5889225006103516,0
2000-12-11,2.7138049602508545,2.725812899964154,2.6273476355394183,2.6273476355394183,28625974
2000-12-12,2.6777806282043457,2.7906555574404632,2.6777806282043457,2.6825838560948725,26086138
2000-12-13,2.6657748222351074,2.735421020768798,2.6657748222351074,2.7017986632781295,23843530
2000-12-14,2.6321513652801514,2.680183133274377,2.5913240449336477,2.66577370872658,17207385
2000-12-15,2.550497055053711,2.605734071731219,2.5288826508052717,2.59852935852381,29629670
2000-12-18,2.5216777324676514,2.6177418023409307,2.509669789890039,2.5504968475791596,15840281
2000-12-19,2.6321513652801514,2.6393560775540497,2.5312840703146895,2.538488782588588,36651475
2000-12-20,2.485654830932617,2.612939546010929,2.4832530827464487,2.5553010296846197,13054958
2000-12-21,2.548095226287842,2.5817178341526215,2.4664408507257263,2.4976617114299344,17023180
2000-12-22,2.579315423965454,2.5817171705086444,2.50726726168746,2.5336848859059105,32385218
2000-12-25,2.579315423965454,2.579315423965454,2.579315423965454,2.579315423965454,0
2000-12-26,2.579315423965454,2.579315423965454,2.579315423965454,2.579315423965454,0
2000-12-27,2.651364326477051,2.6585690395849735,2.550497019835094,2.550497019835094,19242230
2000-12-28,2.6825850009918213,2.6849864836489727,2.641757678810741,2.6441594260940806,10398311
2000-12-29,2.737821578979492,2.7426248090870677,2.6897898071561306,2.6897898071561306,15201772
2001-01-01,2.737821578979492,2.737821578979492,2.737821578979492,2.737821578979492,0
2001-01-02,2.6825850009918213,2.759435886161114,2.656167368632214,2.70900236872524,8233540
2001-01-03,2.6825850009918213,2.696994426187106,2.6081353338534914,2.646560908751232,14431675
2001-01-04,2.838688611984253,2.8627047602378344,2.7906565801032617,2.821877440519832,31069021
2001-01-05,2.845893144607544,2.8963263865033886,2.8002623377343703,2.8314834579043517,32047368
2001-01-08,2.8987293243408203,2.8987293243408203,2.805066719223758,2.8146734455993743,37594166
2001-01-09,2.8482959270477295,2.874713565750684,2.797862132875611,2.8530991581415623,64657589
2001-01-10,2.8675076961517334,2.881917384957597,2.814672699782574,2.845893559882193,17355681
2001-01-11,2.88191819190979,2.893926136963879,2.8458943567475234,2.8458943567475234,27480325
2001-01-12,2.9011311531066895,2.925147310341423,2.874713777087889,2.874713777087889,20447150
2001-01-15,2.910738229751587,2.9131397136682957,2.8723126346999592,2.8891238159959007,17061100
2001-01-16,2.893925905227661,2.9059338493201925,2.8530988423878094,2.8915244222596437,11793769
2001-01-17,2.9539661407470703,2.965974085857608,2.8819182054575987,2.8819182054575987,23048095
2001-01-18,2.973179340362549,2.9923920031059876,2.9083363720554365,2.9275490347988753,18704460
2001-01-19,2.8122711181640625,2.9851857899822813,2.776246765106153,2.97077636631051,43974413
2001-01-22,2.8338863849639893,2.8771152024886417,2.817075207551765,2.8338863849639893,14956932
2001-01-23,2.9083352088928223,2.9083352088928223,2.7882549901095928,2.8482952318143013,22322654
2001-01-24,2.9083352088928223,2.9083352088928223,2.9083352088928223,2.9083352088928223,0
2001-01-25,2.915541410446167,2.9539670048155524,2.8963284809483136,2.8963284809483136,13174923
2001-01-26,2.915541410446167,2.9155414104461674,2.9155414104461674,2.9155414104461674,0
2001-01-29,2.776247501373291,2.9059339365693324,2.737821920347749,2.9059339365693324,32292474
2001-01-30,2.8074684143066406,2.812271909717456,2.752231657223316,2.7858540080891454,41933075
2001-01-31,2.850205183029175,2.898513822140716,2.797065653391469,2.823635418210322,19597712
2001-02-01,2.891265630722046,2.898511828452076,2.821217899348771,2.847787912042027,24862627
2001-02-02,2.799480438232422,2.881605295556992,2.789818925150166,2.8743590942077875,10820220
2001-02-05,2.821218729019165,2.823634306406167,2.7680794864551044,2.7801565749401185,32928118
2001-02-06,2.799480438232422,2.8163884188139354,2.777741834184807,2.813973107080885,14471305
2001-02-07,2.8526194095611572,2.8598656088415058,2.753586599929847,2.780156352157762,12613480
2001-02-08,2.8743574619293213,2.8912654329092047,2.82846443586248,2.842956830331008,11183969
2001-02-09,2.8453733921051025,2.8598657915918895,2.8139724834837465,2.850204014500702,13717153
2001-02-12,2.898512125015259,2.8985121250152592,2.8139719895321447,2.8260490757011762,14290208
2001-02-13,2.898512125015259,2.8985121250152592,2.862280866508165,2.8985121250152592,10565904
2001-02-14,2.7970640659332275,2.8985121771061597,2.7946487551159933,2.8840195137528974,11460869
2001-02-15,2.8719418048858643,2.8840188886542846,2.8115561198938686,2.8139714301875944,14052219
2001-02-16,2.8526194095611572,2.8791891617890717,2.7922334396750017,2.8791891617890717,10644730
2001-02-19,2.8743574619293213,2.879188348802131,2.823633282839768,2.823633282839768,6639302
2001-02-20,2.7584166526794434,2.8743574029479917,2.7584166526794434,2.8646956294006296,10527220
2001-02-21,2.746339797973633,2.8091407989717805,2.7149394305495185,2.7825710525745153,14571941
2001-02-22,2.66904616355896,2.7366780524462606,2.649722880798269,2.6811235147030534,31078657
2001-02-23,2.6714608669281006,2.7149385716138847,2.5965828047524546,2.7149385716138847,22339973
2001-02-26,2.700446844100952,2.724601014506443,2.6593847011816325,2.671461786384378,13648533
2001-02-27,2.702862501144409,2.731847828726356,2.65938504207141,2.7294322516862137,25983146
2001-02-28,2.6835391521453857,2.7439248506222342,2.6690464886969583,2.6835391521453853,21587669
2001-03-01,2.623154401779175,2.693201901206215,2.6159082005108774,2.693201901206215,18364507
2001-03-02,2.6642158031463623,2.6811237770224525,2.6183227692183952,2.644892252345146,9870113
2001-03-05,2.717355728149414,2.717355728149414,2.6569700157294256,2.6593855932702337,12105496
2001-03-06,2.741508960723877,2.7753249054271745,2.705277705463169,2.7246009883722286,11360816
2001-03-07,2.7608323097229004,2.7608323097229004,2.7028619328966186,2.741508762064172,14833916
2001-03-08,2.746339797973633,2.794648403591395,2.746339797973633,2.775324854884323,8987227
