Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume,Dividends_bin
2000-01-03,0.1823046142548713,0.7277679486154449,0.0,0.7265459124154868,0.7231629669060249,0.7374654928650619,0.0,0.009272373812266616,0
2000-01-04,0.1741430878406041,0.7074633302432505,0.0,0.7087603192073445,0.705059221226623,0.7179629597047334,0.0,0.009286788286130304,0
2000-01-05,0.1659813427258726,0.6871587947345354,0.0,0.6894925796224469,0.6854468162210797,0.6924595962479891,0.0,0.009837506350745148,0
2000-01-06,0.1659813427258726,0.6871587947345354,0.0,0.6746712791678146,0.6922357416301422,0.6879590561771884,0.0,0.0,0
2000-01-07,0.180491087518677,0.723255783578242,0.0,0.7124656443210026,0.6975160077130633,0.6939598038220931,0.0,0.010121679966623937,0
2000-01-10,0.17746820970050284,0.7157355913797163,0.0,0.7176531158114158,0.7133567228446801,0.7314646625686465,0.0,0.0071120714708064,0
2000-01-11,0.1659813427258726,0.6871587947345354,0.0,0.702831815356783,0.6779034364732273,0.7149625445565255,0.0,0.016119388025227697,0
2000-01-12,0.16295883982278017,0.6796385196725305,0.0,0.6672605472840398,0.6711145941813114,0.6789577280810544,0.0,0.012703087101681203,0
2000-01-13,0.16023820604633052,0.6728702306849865,0.0,0.6724480187744529,0.6673429043073852,0.6849586410289807,0.0,0.011639876310533879,0
2000-01-14,0.16870203898816918,0.6939269179951209,0.0,0.6872694008855439,0.6756404890425888,0.6774576031584614,0.0,0.01659594575088941,0
2000-01-17,0.15993583703291206,0.6721182446105256,0.0,0.6954210834730085,0.6703602229596677,0.7074615893375171,0.0,0.03332676105980731,0
2000-01-18,0.14361272171853076,0.6315090907296161,0.0,0.6568855226467551,0.6318897010530786,0.6699565652879418,0.0,0.021178121066944642,0
2000-01-19,0.14361272171853076,0.6315090907296161,0.0,0.6205732222138638,0.6190662214565978,0.6257008137836768,0.0,0.02178288708456154,0
2000-01-20,0.14996072139660369,0.6473015440646075,0.0,0.6479927260426841,0.640941657009926,0.6399526617603972,0.0,0.012405459203931254,0
2000-01-21,0.140287599858632,0.6232368295931503,0.0,0.6472516936825359,0.6235921994350215,0.6534544472758212,0.0,0.019240874171142855,0
2000-01-24,0.14361272171853076,0.6315090907296161,0.0,0.6346535719648065,0.6288724655179426,0.6324517065413888,0.0,0.010428782250565807,0
2000-01-25,0.14361272171853076,0.6315090907296161,0.0,0.6213143362304705,0.6243464875395189,0.6249507513223802,0.0,0.016700212482899164,0
2000-01-26,0.15147194160522645,0.6510616401638705,0.0,0.6413231081755161,0.6364156790315023,0.6422030144473085,0.0,0.023865562488316238,0
2000-01-27,0.15237889243086442,0.6533176812507322,0.0,0.6479927260426841,0.6477304993018419,0.6602053400335333,0.0,0.05288617339098307,0
2000-01-28,0.14270589586458668,0.6292530496427544,0.0,0.6450284332891744,0.6311354129485812,0.6579549873466222,0.0,0.013810398214628074,0
2000-01-31,0.14437761097111504,0.6292530496427544,0.047603,0.6287249864577867,0.6251008587611627,0.6324517065413888,0.0,0.052406315598220794,1
2000-02-01,0.14802487861499372,0.638277296853681,0.0,0.7087603192073445,0.6311354129485812,0.7224634997755339,0.0,0.012271442330120064,0
2000-02-02,0.14802487861499372,0.638277296853681,0.0,0.6339124579481998,0.6326440722747225,0.6459534920568126,0.0,0.011249619924442124,0
2000-02-03,0.15228019603559792,0.6488055990770085,0.0,0.6450284332891744,0.6364156790315023,0.6414528693345012,0.0,0.012012177844163805,0
2000-02-04,0.15501554522900565,0.6555738052010733,0.0,0.6524391651729489,0.6522564772802656,0.6587051324594293,0.0,0.014649650284005451,0
2000-02-07,0.16474171725104267,0.6796385196725305,0.0,0.6672605472840398,0.6643256687722491,0.6654560252171413,0.0,0.013142014998015528,0
2000-02-08,0.17021266558124584,0.6931749319206602,0.0,0.685787254508789,0.6756404890425888,0.681958225880773,0.0,0.012895095988248608,0
2000-02-09,0.16413379244601098,0.6781343817966503,0.0,0.6865282868689372,0.6711145941813114,0.6999605514669978,0.0,0.011508565049066069,0
2000-02-10,0.15744693201989754,0.661589942387198,0.0,0.6657783192508265,0.6560280840370455,0.6722069179748533,0.0,0.009640017729634213,0
