Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume,Dividends_bin,SMA_5,SMA_10,SMA_20,EMA_10,RSI_14,Volatility_10,ATR_14
2000-02-11,0.15410536258428909,0.6601565979737812,0.0,0.6604138787033983,0.5968435431628047,0.6054287272929681,0.0,0.040503046874435,0,0.6284297591538136,0.6300914630451481,0.621336971039067,0.6310370524906329,0.5427317806634605,0.23266788919337597,0.4184181811458109
2000-02-14,0.18403734234098088,0.7515666080802834,0.0,0.8084956777753611,0.6983375092304279,0.7152810337560072,0.0,0.0992632499029313,0,0.6579555013012872,0.6438448326680617,0.6295345302494912,0.6549987440947987,0.7301174173504482,0.6651625814068078,0.6710728308216242
2000-02-15,0.17669203214929327,0.7291347679646764,0.0,0.7561660398157175,0.7316049833486742,0.765723341601845,0.0,0.0384314323676035,0,0.6772608102854936,0.6542744840976832,0.6373528421136647,0.6704174558827641,0.6672734783764883,0.8013516482613366,0.6855371377841789
2000-02-16,0.17779387592692186,0.7324995105817532,0.0,0.7366816260163677,0.7299134396357904,0.7320950992815314,0.0,0.0322423950580082,0,0.7009949811554459,0.6652771854844194,0.6454045362918817,0.6836607055865053,0.6731662375622561,0.8915646893876914,0.6455128034628963
2000-02-17,0.17779387592692186,0.7324995105817532,0.0,0.731114603279242,0.7304772315694771,0.7248089652762282,0.0,0.0166736330011828,0,0.7270003568900141,0.6756495205415187,0.653514575324656,0.694496091707748,0.6731662375622561,0.9475469014939095,0.6102605770325384
2000-02-18,0.17816113686403448,0.7336210914541123,0.0,0.7283310919106792,0.727657992048004,0.7298531904973486,0.0,0.0229197212246915,0,0.7418767927159797,0.6872825825694866,0.6624414539044889,0.7035707209781423,0.6754079172347034,0.9559821796903377,0.5919537855199676
2000-02-21,0.17650843216388248,0.7285739218613899,0.0,0.7227641244337503,0.7208917612258605,0.7152810337560072,0.0,0.0178511514163989,0,0.7372208125982713,0.6998325359056485,0.6709307402835138,0.7100534971765657,0.6582440500074754,0.8867241421373452,0.6013442204144298
2000-02-22,0.17265210087476407,0.7167972113674067,0.0,0.7171971016966247,0.7208917612258605,0.7152810337560072,0.0,0.0243316939003291,0,0.7347224782291977,0.7083137890390534,0.6780197327782785,0.7131597758092292,0.618153878592931,0.8308534581222553,0.6073403564621597
2000-02-23,0.18018104153500797,0.7397898975863005,0.0,0.7327847322044584,0.7225833049387442,0.717522831270925,0.0,0.0238681839316338,0,0.7361987692819447,0.7210356687391606,0.6851670701276007,0.7199922521894218,0.6716647777534165,0.7008853009773274,0.616961653281692
2000-02-24,0.18440460327809347,0.7526882446197494,0.0,0.757279422259064,0.7434459012800773,0.7433045319331801,0.0,0.0288000675251701,0,0.7402869538197466,0.7362216916968877,0.691497567929864,0.7279895948628852,0.6992944286000269,0.3914268286027388,0.6335906976774045
2000-02-25,0.18495540323432577,0.7543706159282879,0.0,0.7550526021121742,0.7569784748655801,0.7545139089501962,0.0,0.0172452005494308,0,0.7444886974735297,0.7458490561213326,0.6980614509419846,0.7348468452616036,0.7029350763828661,0.17178036255212792,0.6216782139991978
2000-02-28,0.17852836731800156,0.734742727993578,0.0,0.7338981146478049,0.7310410794737717,0.7410626231489974,0.0,0.0124111698739888,0,0.7457378702943143,0.7441298891847723,0.7041877388574834,0.736794297627647,0.6294671273469875,0.15439436922050634,0.6214986522825077
2000-02-29,0.17393745318836706,0.7207227444206631,0.0,0.7322279857225885,0.7265302402688066,0.7393811776522021,0.0,0.0141431315767863,0,0.7465327841061832,0.7432702971838842,0.7090595979209291,0.7357712092774811,0.5811472552912971,0.16740743866681584,0.6064559252777703
2000-03-01,0.17669203214929327,0.7291347679646764,0.0,0.722207433212077,0.7214555531595471,0.723688038701453,0.0,0.015496943340273,0,0.7443751383575484,0.7429264672096153,0.7144857417901115,0.7365040183049587,0.6044499779985075,0.16920988572750012,0.5912791743556124
2000-03-02,0.17559027982110106,0.7257699696804923,0.0,0.7216507419904038,0.7152531702416982,0.7292927828445936,0.0,0.0126436038377681,0,0.7389242331554762,0.7422388015726723,0.7194159457081147,0.7364756388796078,0.5921559509015446,0.17390056035776624,0.49642976988423493
2000-03-03,0.17669203214929327,0.7291347679646764,0.0,0.7199806683253843,0.7186363136380739,0.7292927828445936,0.0,0.012906009418127,0,0.7338140165738424,0.7417803616069806,0.7251046443186192,0.7370803697976079,0.6024073091348635,0.17518992583392665,0.22688679214055563
2000-03-06,0.17742664547295486,0.7313779297093942,0.0,0.7450320496016628,0.7237110007473337,0.7433045319331801,0.0,0.0190762416601293,0,0.7331326506054597,0.7420668922739434,0.7316393520076473,0.7379937763456361,0.6095480884738087,0.17385785498572742,0.22070203466740923
2000-03-07,0.17724286258867109,0.7308171392732147,0.0,0.7294445296142223,0.7270940881731014,0.7276113373477984,0.0,0.0162668028375449,0,0.7351767485106082,0.7434995342319461,0.7366862485305791,0.7386364522993338,0.607056411625662,0.15192423876019182,0.21447335616078733
2000-03-08,0.17944639772820087,0.7375466801744756,0.0,0.731114603279242,0.7242748486516283,0.7259299474856358,0.0,0.0143033790434878,0,0.7368801465228227,0.7432703085606949,0.7430459216559349,0.740418168586507,0.6306024417160686,0.1505043360098882,0.2236692969964611
2000-03-09,0.17816113686403448,0.7336210914541123,0.0,0.7283310919106792,0.7282217839816907,0.7376997877900395,0.0,0.0152289261946112,0,0.7384699854190557,0.7413219102644781,0.7497848392317278,0.7411433293334907,0.6111681960834252,0.11828409779666002,0.23222748783923736
2000-03-10,0.17265210087476407,0.7167972113674067,0.0,0.730557912057569,0.7169447139545824,0.7337764891436942,0.0,0.0185515702892945,0,0.7359716510499822,0.7374824300445668,0.7527312949282692,0.7385969112103494,0.5328897667589477,0.07699421482412513,0.2397618930091845
2000-03-13,0.17246837895677128,0.7162363652641203,0.0,0.7071765491861132,0.7220194010638418,0.7164019046961498,0.0,0.0,0,0.7329055098285068,0.7355913367440615,0.7508934088432009,0.736408811135209,0.530382957077639,0.08941099625551907,0.24637810139548283
2000-03-14,0.16806124771142067,0.7027772277944916,0.0,0.6938157940853656,0.693826614054855,0.7029506188949508,0.0,0.0110931892530103,0,0.7272274751219767,0.7337575541276731,0.7495222844904056,0.7321067560348267,0.4715311103354851,0.1418915319766265,0.2586579664241447
2000-03-15,0.16347042503122267,0.6887572998886836,0.0,0.692145720420346,0.6943905179297575,0.7012692290327882,0.0,0.0091003962702028,0,0.7173477080341584,0.7296315375523934,0.7472468062045293,0.7259704446918303,0.4167519120628952,0.2215435821792405,0.24556689417723204
2000-03-16,0.17705938453584238,0.7302562931699282,0.0,0.7227641244337503,0.7005929568182143,0.7018296923201757,0.0,0.0202844256488441,0,0.7166663420657756,0.7300899775180852,0.7471301135996007,0.7286945138809223,0.5861531394200373,0.22488236222722197,0.30229204752175426
2000-03-17,0.17871205875284887,0.7353034627626506,0.0,0.733341368165935,0.7270940881731014,0.7376997877900395,0.0,0.0152497498946812,0,0.7204138267106432,0.7307203324709115,0.7472176308814369,0.7318652182402606,0.6029045215918379,0.23191816481473784,0.26968421879474963
2000-03-20,0.17650843216388248,0.7285739218613899,0.0,0.7233208156554235,0.7248386965559228,0.7270508740604109,0.0,0.0280181528146555,0,0.722912161079717,0.7304338018039487,0.7472176308814369,0.7332035403910263,0.5739380420732864,0.22949976325277818,0.2768809677542548
2000-03-21,0.17963021109563018,0.738107526277762,0.0,0.730557912057569,0.7242748486516283,0.7253694285636156,0.0,0.0120325756025499,0,0.7300664868389942,0.7311787781250085,0.7483261975970963,0.7360777259086436,0.6078994864512929,0.23910284227902448,0.28604044723809735
2000-03-22,0.18091559389237868,0.7420331149981253,0.0,0.7355681883128246,0.73498812674505,0.7382603067120594,0.0,0.0193132537425766,0,0.740854749399653,0.7316372294675111,0.7484428902020249,0.7391619393655794,0.6217639845884024,0.24707018640143621,0.2654967962221153
2000-03-23,0.17889571970455057,0.735864308865937,0.0,0.7366816260163677,0.7293495357608878,0.7461069040047503,0.0,0.0093547489548022,0,0.7419903631044561,0.7318664551387621,0.7475677058004088,0.7405341425202777,0.5916948274792704,0.24972221681399195,0.27609088520506847
2000-03-24,0.17834473684944527,0.7341818818902915,0.0,0.7300011655756989,0.7316049833486742,0.7360183979278769,0.0,0.0064038028306635,0,0.7417632448724936,0.7336429270710338,0.7465174839393067,0.7413428737739919,0.5833107604887793,0.25178001832077734,0.2465837332522357
2000-03-27,0.17926282822593567,0.736985889738296,0.0,0.7316712945009153,0.7265302402688066,0.7315346359941437,0.0,0.0069665403179692,0,0.743466654157203,0.7357632403543851,0.7466341736484216,0.7425278567529019,0.5953127948198801,0.25255477638998436,0.25301243010566815
2000-03-28,0.17963021109563018,0.738107526277762,0.0,0.7355681883128246,0.7394989099794069,0.7433045319331801,0.0,0.0173185719321835,0,0.743466654157203,0.739373506279856,0.74753853337313,0.7437067120229055,0.6003346787330159,0.21947019081045704,0.24745946063894092
2000-03-29,0.17485563601429396,0.7235267522686676,0.0,0.7316712945009153,0.7197640094466633,0.7376997877900395,0.0,0.0165889319812467,0,0.739719146967345,0.74292646152121,0.7472468033087155,0.7419501148267456,0.5207673081271239,0.062002623684534276,0.26467484654464
2000-03-30,0.17191767044997547,0.714553993955582,0.0,0.7144136455882585,0.7146893223374037,0.7164019046961498,0.0,0.0156045033344089,0,0.7354038441975805,0.7413219045760727,0.7466633460757004,0.7388383713372849,0.4768661410952473,0.10725121387830044,0.2502375361085711
2000-03-31,0.17871205875284887,0.7353034627626506,0.0,0.7261042717637894,0.712997722653912,0.71920427676772,0.0,0.0305534154159001,0,0.7356309624295431,0.7413219045760727,0.7469842427757661,0.7401647379772844,0.5765815625085573,0.10725121387830044,0.24692315762471417
2000-04-03,0.17944639772820087,0.7375466801744756,0.0,0.7294445296142223,0.727657992048004,0.7220066488392904,0.0,0.0323258695881376,0,0.7357445215455244,0.742238795884267,0.7473051423716457,0.7416685841411937,0.5863739193445404,0.10703463747792052,0.21871939271586754
2000-04-04,0.18642438601648487,0.7588569950848307,0.0,0.7511557083002649,0.740626661758604,0.7376997877900395,0.0,0.0241895691934583,0,0.7399462539268125,0.7443591034792127,0.7487637811104633,0.7468760093810665,0.6708194410063119,0.15867668140187458,0.22440309655900292
2000-04-05,0.18403734234098088,0.7515666080802834,0.0,0.7528258372254815,0.733296527061558,0.7438649952205678,0.0,0.0189121017108526,0,0.7456242773608476,0.745333294094713,0.749493100479872,0.749776072459699,0.6303640623360679,0.173729782767902,0.20828008918888963
2000-04-06,0.18587355557710708,0.7571746237762922,0.0,0.757279422259064,0.7451374449929611,0.7533929267407886,0.0,0.0180168673301898,0,0.7542548829003765,0.7475109123737758,0.7507183598004601,0.7531954388848678,0.6521189394611662,0.1989466308914809,0.21953230750767339
2000-04-07,0.18826078215148415,0.7644649551137324,0.0,0.7611763160709732,0.7558507230863828,0.7550744278722163,0.0,0.0167094092262371,0,0.7601600358388693,0.7506054219610327,0.7531980450772874,0.7573536495070242,0.679817592756908,0.2312830630227712,0.20682484809537283
2000-04-10,0.18862816502117874,0.7655865916531985,0.0,0.7595062424059535,0.7609254661662503,0.7618000429554996,0.0,0.0171946898050431,0,0.7658380705453995,0.7535280165611552,0.7557652534275782,0.7609651455760478,0.684126791236966,0.2556260076357128,0.20429683308535324
2000-04-11,0.18679179936932508,0.7599786316242967,0.0,0.7595062424059535,0.7564145709906774,0.7505906103038509,0.0,0.0130375516980223,0,0.7660652000498571,0.7557629398359293,0.7587408815513983,0.7628734288422971,0.6474803010514016,0.2627936074460687,0.21585050771803188
2000-04-12,0.18311922048134496,0.7487626558993862,0.0,0.7617330625528429,0.7485205883893368,0.7629209695302748,0.0,0.0205079430150868,0,0.7654974044699507,0.7583416987733776,0.761862371811612,0.7623415868181708,0.5786845042215295,0.23125708733835457,0.2168601000519862
2000-04-13,0.18642438601648487,0.7588569950848307,0.0,0.7494856346352453,0.7434459012800773,0.742183605358405,0.0,0.0138084795893998,0,0.7658380818178946,0.7628688503186374,0.7633501858735219,0.7637902842985931,0.6255169718270316,0.1429166502810678,0.2171971877549531
2000-04-14,0.18018104153500797,0.7397898975863005,0.0,0.7533825284471545,0.7378073662665231,0.7522720558006459,0.0,0.0166147148938323,0,0.7608414243522423,0.7633273016611399,0.763583571083379,0.7614172136807196,0.52070691087616,0.12989248834593126,0.24277222070101462
2000-04-17,0.17210127043538628,0.7151148400588684,0.0,0.7166404657351481,0.7028482924647849,0.7012692290327882,0.0,0.0265387980870852,0,0.7506209799164804,0.7610350790790595,0.7628834270370627,0.754870664737652,0.41496914423921916,0.21615228681704385,0.30578574799702357
2000-04-18,0.17228480945450608,0.7156755748279408,0.0,0.7205373042868607,0.715817018145993,0.7264903551383908,0.0,0.0127748548887405,0,0.7416496857565124,0.7566225375252228,0.761716512571032,0.7496190437083132,0.4179535790965786,0.2733718691247517,0.2811211217984965
2000-04-19,0.17393745318836706,0.7207227444206631,0.0,0.718867230621841,0.7101784271618309,0.7197647400551077,0.0,0.0169765443643038,0,0.7359716510499822,0.7534707229422544,0.760607942959559,0.7462641833434807,0.4457148775983709,0.301427942291093,0.280311181567819
2000-04-20,0.17761015400892907,0.7319387201455737,0.0,0.727774400689006,0.7208917612258605,0.7231275754140654,0.0,0.010323679230446,0,0.7305207458479096,0.7508919640048063,0.7604037330727943,0.7456124622869481,0.5045665615936827,0.29877119335961716,0.2687531705298738
2000-04-21,0.17761015400892907,0.7319387201455737,0.0,0.7227641244337503,0.7378073662665231,0.7320950992815314,0.0,0.0,0,0.7289308956791813,0.7475682344347034,0.7602870433636795,0.7450792359679668,0.5045665615936827,0.27589283143270715,0.28287456334015915
2000-04-24,0.17761015400892907,0.7319387201455737,0.0,0.7227641244337503,0.7378073662665231,0.7320950992815314,0.0,0.0,0,0.7323377029761053,0.7441298891847723,0.7600244886223573,0.7446429598888004,0.5045665615936827,0.23645234203768153,0.28561229269225863
2000-04-25,0.17226398946612229,0.712310776543757,0.057645,0.7116301342196955,0.7163808660502876,0.7152810337560072,0.0,0.0158298196633125,1,0.7316563370077225,0.739258896288433,0.7586825366968408,0.7406229711114202,0.4085400196585359,0.22011949138805756,0.27558712579990924
2000-04-26,0.17171084230768557,0.7106284052352184,0.0,0.7116301342196955,0.7124338747496173,0.7208856666298826,0.0,0.012658280111317,0,0.729612250375069,0.7353621053844048,0.7580115621819894,0.7370199193549515,0.4011055341127818,0.21612288520699652,0.25394389134847856
2000-04-27,0.16986737408292787,0.7050204452063166,0.0,0.7049497842994202,0.7051037400525713,0.7130391249718242,0.0,0.0202130945327169,0,0.7241613451729966,0.7298607575352395,0.757515625126624,0.7330253907639801,0.376008773074767,0.16066764673795192,0.2546177762649496
2000-04-28,0.17318573882007396,0.7151148400588684,0.0,0.7060632220029633,0.7146893223374037,0.7135995326245794,0.0,0.0158014556303874,0,0.7207545378760727,0.727339309281908,0.7564654090571494,0.731640991442138,0.4423790998196223,0.1312254792912854,0.2636088738483277
2000-05-01,0.17318573882007396,0.7151148400588684,0.0,0.7060632220029633,0.7208917612258605,0.7152810337560072,0.0,0.0,0,0.7173477305791487,0.727339309281908,0.7552985003827462,0.7305083010879035,0.4423790998196224,0.1312254792912854,0.2744064396629835
2000-05-02,0.17539780924034667,0.7218443809601293,0.0,0.7127435719232388,0.7067953397360631,0.7152810337560072,0.0,0.0096094427932827,0,0.7192782693683158,0.7279696756115449,0.7533730970158419,0.7308374449413139,0.4866049620265994,0.1305632400219194,0.2650663824333565
2000-05-03,0.17244829056387978,0.7128716226470432,0.0,0.7116301342196955,0.7152531702416982,0.7152810337560072,0.0,0.0094961996747372,0,0.7197325171047362,0.7271673999831789,0.7513601763671014,0.729432216856047,0.4369554276984422,0.134063205751893,0.2730349911350632
2000-05-04,0.16691761154129686,0.6960476868932309,0.0,0.7032796553742039,0.6966459655175439,0.7096762896128663,0.0,0.0174893901767036,0,0.7179155487040454,0.7234998347504018,0.7481803412523301,0.7251427429359102,0.35746252887240354,0.15274307701942513,0.26382665013131745
2000-05-05,0.16507405186710258,0.6904396711972222,0.0,0.6915890291986727,0.6898796227541846,0.6962250038116675,0.0,0.0118566367214825,0,0.712918868693403,0.7192592081836996,0.7443295316227077,0.7205865858222379,0.3340429171963687,0.16566532708129916,0.20508392162055228
2000-05-08,0.16009639807037418,0.675298106751948,0.0,0.6849086240182004,0.6786026086976842,0.6889388698063643,0.0,0.0129669444937892,0,0.7048560474612853,0.7134713239791659,0.7396327071229343,0.7140330490901996,0.2770237810130272,0.20176105711047482,0.21732856402246803
2000-05-09,0.16009639807037418,0.675298106751948,0.0,0.6665375374020005,0.6808579443442547,0.675487528370533,0.0,0.0,0,0.6954305055648969,0.7096891430665607,0.7352276097917615,0.7086710644912592,0.27702378101302705,0.24342122590701057,0.2280785701600856
2000-05-10,0.15880604652090746,0.6713725736986919,0.0,0.6765581451727088,0.6746555614264059,0.6721247486462076,0.0,0.0153987575891241,0,0.6870270182573306,0.7056777421711096,0.731201762702653,0.703551389447486,0.2624839458917219,0.2777789316034413,0.21824965351325842
2000-05-11,0.16157135554905347,0.679784541575598,0.0,0.6776715276160551,0.6707085701257356,0.6749271207177778,0.0,0.0109241866128038,0,0.6837337588038928,0.7030989832336614,0.7270883983317085,0.7009324353368581,0.33100436970743535,0.28750785306225973,0.20282543081204507
2000-05-12,0.16009639807037418,0.675298106751948,0.0,0.6776715276160551,0.6735278656178167,0.6866969610221816,0.0,0.0085403830214503,0,0.6806676175824175,0.699030265965688,0.7237335228616376,0.6979523805112525,0.31168450103817386,0.2806374030637625,0.18605300757902737
2000-05-15,0.15880604652090746,0.6713725736986919,0.0,0.674331325025819,0.6735278656178167,0.6771690295019606,0.0,0.0076550753866452,0,0.6798727037705484,0.6945604137277344,0.7214580416799476,0.694781557100208,0.2948846557455798,0.2635250868270453,0.15066569366019955
2000-05-16,0.16064939281308327,0.6769805893947006,0.0,0.6726612513607994,0.6757832572349952,0.6704433031494124,0.0,0.0120012327137848,0,0.6802134036634827,0.6899759571867632,0.7194451210312073,0.6932338345792772,0.34290307647135587,0.18903539432274172,0.1575508835672813
2000-05-17,0.16304603867942316,0.6842708650650337,0.0,0.6871354441650902,0.6769110090141924,0.6788504193641232,0.0,0.0273341908721516,0,0.6828252858760424,0.6870533568982353,0.7175488871957677,0.6933280529476524,0.4019628136495207,0.1066310209071433,0.16622825775864025
2000-05-18,0.16396797093224788,0.6870749285801453,0.0,0.6893622090517831,0.6842411437112383,0.6838946445852436,0.0,0.0168247791480024,0,0.6843015769287895,0.686136465590041,0.715215064055334,0.6939284448637121,0.4240451653612205,0.07988399492939877,0.15754707045289512
2000-05-19,0.15880604652090746,0.6713725736986919,0.0,0.6748880715076889,0.6746555614264059,0.682213254723081,0.0,0.0145882059225794,0,0.6835066631169205,0.6841880729822296,0.7120644013678417,0.6914892461158566,0.3417329871271539,0.0621309767035448,0.15294827108577289
2000-05-22,0.15180037953649977,0.6500622031212294,0.0,0.6643108277755042,0.655484452827349,0.67156428535882,0.0,0.0128874173636891,0,0.6791913490746608,0.6816093140447813,0.7078051690688761,0.6855165220094191,0.2572043265204353,0.1364477492225279,0.1673957934666727
2000-05-23,0.15806853729842238,0.6691293562868669,0.0,0.6643108277755042,0.655484452827349,0.6502663466302978,0.0,0.0362040786177969,0,0.6776014876334374,0.6809789534035499,0.7055588632102786,0.6841881266857074,0.3908653037617449,0.13835468023263411,0.17509690159191435
2000-05-24,0.15769981317032528,0.6680077754145078,0.0,0.6598571874817251,0.6560483567022516,0.6513873288397052,0.0,0.0414849925866845,0,0.6743082394524949,0.6806351177408756,0.7033417297789598,0.6828919444314745,0.38604775206202346,0.14057183551889768,0.16909415512462786
2000-05-25,0.16876120169863668,0.7016556469221328,0.0,0.6927024116420192,0.6729640177135222,0.6676409867124746,0.0,0.044774872595459,0,0.6772608102854936,0.6828700410156497,0.7031666923194738,0.6881109153787571,0.5660451570368555,0.1933079664182359,0.20445899646829319
2000-05-26,0.17447612085268607,0.7190403731121248,0.0,0.7177538481784945,0.6910073745333819,0.691180778590547,0.0,0.0268118044002377,0,0.6869134591413492,0.6873398932536035,0.7033708993104246,0.6956253810443229,0.6346940242234809,0.2848321812065572,0.23291914317935158
2000-05-29,0.16931422692449127,0.7033380182306711,0.0,0.7071765491861132,0.7000290529433117,0.7068739175412964,0.0,0.0115705983300717,0,0.6977017217020082,0.6906063178279946,0.7027582667543171,0.6988431517278814,0.5586048277159361,0.30154435258792245,0.2418734927061833
2000-05-30,0.17060457847395796,0.7072636069510346,0.0,0.7060632220029633,0.7045398921482765,0.7012692290327882,0.0,0.0184937671726774,0,0.7054238430411915,0.6937008217268462,0.7019997720618157,0.7022084803205871,0.5745835119110682,0.32076030990623294,0.24344376844668963
2000-05-31,0.17318573882007396,0.7151148400588684,0.0,0.7171971016966247,0.7141254184625012,0.7107972161876417,0.0,0.0214848662765402,0,0.7149629440535612,0.6968526476866255,0.7021164646667443,0.7064271556248164,0.6063406365106099,0.3499821838210319,0.249114141694177
2000-06-01,0.17908508100446288,0.7330603566850397,0.0,0.7288878383925491,0.7152531702416982,0.7096762896128663,0.0,0.0204228941846085,0,0.7213223447284742,0.7015517199074248,0.7040418709294624,0.7132278542589365,0.6718762840687157,0.4098116629895731,0.2634618335954232
2000-06-02,0.18830287937543444,0.7611002124966557,0.0,0.7550526021121742,0.7293495357608878,0.723688038701453,0.0,0.0478037332735476,0,0.729839391152022,0.7107206386777727,0.7077176459954126,0.7240249583904019,0.7536598899690812,0.5045672940636953,0.30914651625926826
2000-06-05,0.18461576002704577,0.7498842367717452,0.0,0.7478155609702256,0.746829044676453,0.7545139089501962,0.0,0.0131788193597771,0,0.7392649217759151,0.7209210644361429,0.7115976309481276,0.7307657879832705,0.695537528053222,0.4610907720504478,0.32796891149820817
2000-06-06,0.18609047364056097,0.7543706159282879,0.0,0.751712454782135,0.7524675796900071,0.7494696837290757,0.0,0.0238173287050345,0,0.7488040115157895,0.7296315375523937,0.7157109982148859,0.7371182759964644,0.7086883462135015,0.43411101527043283,0.31338305000104744
2000-06-07,0.18295650145060907,0.7448370671790229,0.0,0.7450320496016628,0.740626661758604,0.7522720558006459,0.0,0.0123994990829242,0,0.7548227122977684,0.7374824243561615,0.7195326354172296,0.740536581910877,0.6588881006815712,0.33448061094681564,0.3298430348223322
2000-06-08,0.18350964860904567,0.7465194384875612,0.0,0.7444753583799896,0.7445736530592744,0.7461069040047503,0.0,0.0115120213766023,0,0.7575481536263096,0.7420668808971327,0.7230041977006014,0.7436473476885539,0.6646167086958952,0.3082979026888441,0.30682651710636577
2000-06-09,0.18424703589894878,0.7487626558993862,0.0,0.7450320496016628,0.7457013488678638,0.7433045319331801,0.0,0.0125897231587011,0,0.7550498192572359,0.745104085488678,0.7268258377987589,0.7466111567832898,0.6726243169426048,0.30566131930008034,0.27933737343391274
2000-06-12,0.18203469113036638,0.7420331149981253,0.0,0.7416919022716236,0.740626661758604,0.7444254028733228,0.0,0.0087974998845693,0,0.7534599803610026,0.7490581870768231,0.7305016128647092,0.74778020099029,0.6336751876125982,0.2486799958083916,0.26766914861229446
2000-06-13,0.18627495763719157,0.7549314620315744,0.0,0.7478155609702256,0.7462651967721583,0.7433045319331801,0.0,0.0161784739373121,0,0.7535735507494791,0.7539291799731623,0.7345566323810964,0.7511438264311415,0.6827090216846905,0.18368444612701149,0.2537371492487672
2000-06-14,0.18922459824624055,0.76390422034466,0.0,0.7589494959240835,0.7564145709906774,0.7550744278722163,0.0,0.0216719051399833,0,0.7574346170553183,0.7589147771725192,0.7386991749709471,0.7555704112117135,0.7140072606751428,0.1212636772098282,0.21426817692016792
2000-06-15,0.19069940330919224,0.7683905438340959,0.0,0.7595062424059535,0.7648724014963126,0.7589976708839292,0.0,0.0148307147429258,0,0.7618634789410641,0.7625250317211794,0.7429292290510063,0.760029415807874,0.7292708821820779,0.11436182724801125,0.1734559085471499
2000-06-16,0.18885596556758005,0.762782583805194,0.0,0.7583928047024102,0.7445736530592744,0.765723341601845,0.0,0.0365311453398658,0,0.7647024906580817,0.7626969467083138,0.7476843955095237,0.762631115141781,0.6924222798122801,0.11721001145960924,0.18262912425244893
2000-06-19,0.17244829056387978,0.7128716226470432,0.0,0.7038364018560735,0.7186363136380739,0.7130391249718242,0.0,0.0,0,0.7587973377195889,0.7589147714841138,0.7509517536977582,0.7554452197473381,0.45220142452197376,0.2262952679998879,0.28994773472799956
2000-06-20,0.18240335429217236,0.7431546958704843,0.0,0.7500423258569184,0.7490844922642393,0.7522720558006459,0.0,0.0091213231485198,0,0.7564125624664966,0.7577686601930738,0.7548025662231945,0.7552173840411617,0.5674597796593426,0.22707586447333913,0.3419400596645442
2000-06-21,0.18000692180785108,0.735864308865937,0.0,0.7383516996813874,0.7411904536922908,0.7388207699994469,0.0,0.0111383330643903,0,0.7507345277599664,0.7568517688848794,0.7583324762569373,0.7536704154366632,0.5395478619134005,0.23505499375458858,0.3248174802051184
